Stations_id,lat,long,crop,avg.sowing.doy,values_sowing,avg. harvest.doy,values_harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
662,52.2915,10.4464,PO,98,37,189,18,81,118,179,197
1580,49.9859,7.9549,PO,101,0,187,0,101,101,187,187
1691,51.5002,9.9507,PO,107,0,185,23,107,107,174,197
2561,49.7167,8.1167,PO,103,0,184,8,103,103,181,189
3023,52.5181,7.3081,PO,108,26,187,21,92,118,180,201
3815,52.2553,8.0534,PO,97,50,191,37,72,122,172,209
4039,53.7331,9.8776,PO,95,41,193,21,75,116,182,203
4466,54.5275,9.5487,PO,101,27,187,21,86,113,174,195
5100,49.7479,6.6582,PO,115,16,202,17,107,123,195,212
5250,48.0908,7.6353,PO,104,0,173,0,104,104,173,173
5404,48.4025,11.6946,PO,106,19,191,40,95,114,160,200
5705,49.7703,9.9577,PO,107,11,194,9,100,111,189,198
7501,54.7833,9.4333,PO,114,0,200,2,114,114,199,201
7509,54.4333,9.7,PO,110,13,203,35,103,116,188,223
7516,54.4,9.9667,PO,107,24,191,25,92,116,178,203
7518,54.4,9.85,PO,105,0,208,14,105,105,201,215
7519,54.4167,9.8833,PO,125,9,218,0,121,130,218,218
7526,54.4333,10.05,PO,111,15,181,0,104,119,181,181
7528,54.55,9.8167,PO,114,20,186,13,106,126,179,192
7532,54.4,8.7667,PO,125,0,200,0,125,125,200,200
7536,54.0167,10.5667,PO,108,23,190,20,98,121,181,201
7537,54,10.4833,PO,110,0,197,0,110,110,197,197
7539,53.95,10.6833,PO,108,27,196,20,90,117,186,206
7540,54.1333,10.6167,PO,106,13,194,11,99,112,186,197
7543,54.2167,10.6167,PO,112,14,196,0,104,118,196,196
7544,54.1833,10.55,PO,109,29,193,24,91,120,180,204
7546,53.95,10.7333,PO,105,33,188,12,87,120,184,196
7554,54.7333,9.5667,PO,112,10,204,41,106,116,181,222
7555,54.7,9.55,PO,109,16,187,22,100,116,178,200
7559,54.75,9.9,PO,110,20,183,32,99,119,163,195
7566,54.75,9.5167,PO,109,30,180,1,94,124,180,181
7568,54.7333,9.5,PO,108,11,201,0,104,115,201,201
7575,54.6833,10,PO,116,16,213,11,108,124,208,219
7579,54.7667,9.1667,PO,95,13,185,50,91,104,160,210
7599,53.6833,10.6,PO,106,12,189,17,100,112,183,200
7601,53.6167,10.7,PO,88,15,192,8,79,94,187,195
7605,53.75,10.6167,PO,100,29,174,35,79,108,157,192
7616,54.6167,8.9667,PO,76,0,165,0,76,76,165,165
7620,54.4167,9.25,PO,110,28,186,8,90,118,182,190
7623,54.6667,9.1333,PO,106,28,192,46,90,118,166,212
7624,54.5167,8.65,PO,106,4,208,9,104,108,204,213
7635,54.25,9.1833,PO,98,15,167,30,91,106,152,182
7640,54.4333,11.2,PO,108,9,186,28,105,114,173,201
7641,54.5,11.1,PO,110,18,198,17,103,121,188,205
7642,54.2333,11.0833,PO,109,31,192,13,89,120,189,202
7643,54.25,10.9167,PO,119,11,193,17,111,122,184,201
7646,54.25,10.8333,PO,112,21,189,11,101,122,181,192
7650,54.1,10.8167,PO,112,16,196,0,104,120,196,196
7651,54.3,10.9,PO,110,17,184,4,103,120,182,186
7660,53.7,9.8,PO,104,20,179,13,92,112,172,185
7669,53.8167,9.7833,PO,106,15,189,23,100,115,178,201
7682,54.3167,10.5,PO,105,13,184,21,98,111,173,194
7684,54.3567,10.182,PO,99,20,180,26,87,107,166,192
7693,54.2833,10.2333,PO,115,11,199,31,110,121,178,209
7697,54.1167,10.1667,PO,112,15,184,30,104,119,170,200
7700,54.1667,10.05,PO,116,0,194,2,116,116,193,195
7701,54.3333,9.8333,PO,110,0,195,0,110,110,195,195
7703,54.2,9.75,PO,108,12,187,13,102,114,182,195
7706,54.25,9.55,PO,101,23,176,14,88,111,167,181
7709,54.2333,9.5167,PO,111,27,186,19,94,121,177,196
7711,54.0833,9.65,PO,106,31,193,21,95,126,184,205
7713,54.2333,9.6667,PO,112,0,186,0,112,112,186,186
7715,54.1667,9.85,PO,100,23,186,17,90,113,177,194
7716,54.3,9.6667,PO,110,13,191,16,105,118,185,201
7719,54.2667,9.9833,PO,107,0,196,7,107,107,193,200
7721,54.1167,9.4333,PO,112,20,198,18,100,120,188,206
7722,54.1333,9.55,PO,93,23,174,42,85,108,156,198
7730,54.6167,9.8333,PO,111,19,192,43,101,120,182,225
7737,54.4167,9.5167,PO,113,10,210,27,110,120,195,222
7745,53.9167,9.8833,PO,115,13,195,14,107,120,190,204
7746,53.9333,10.3,PO,96,17,197,0,88,105,197,197
7748,54.0667,10.2167,PO,111,32,197,41,94,126,183,224
7750,53.95,10.25,PO,104,13,203,44,99,112,183,227
7752,53.9,10.0667,PO,115,11,181,0,109,120,181,181
7753,53.9667,10.0833,PO,108,4,192,7,106,110,188,195
7754,53.7833,10,PO,99,10,180,9,95,105,175,184
7755,53.85,9.9667,PO,110,7,206,0,107,114,206,206
7757,53.9833,10.25,PO,103,11,210,21,97,108,199,220
7759,53.8167,10.15,PO,107,0,180,0,107,107,180,180
7761,54.0167,10.1667,PO,101,0,192,14,101,101,184,198
7769,53.7833,10.0833,PO,112,7,197,17,109,116,191,208
7772,53.9,9.7833,PO,106,13,174,16,101,114,167,183
7774,53.8167,9.6167,PO,99,14,185,20,90,104,174,194
7775,53.95,9.7167,PO,98,33,187,43,82,115,166,209
7776,53.85,9.4833,PO,105,18,184,59,92,110,163,222
7778,54.0167,9.6833,PO,102,16,181,32,92,108,164,196
7781,54.0167,9.8,PO,88,19,176,18,76,95,168,186
7784,53.6667,10.2,PO,114,12,202,16,107,119,196,212
7786,53.7333,10.2667,PO,100,18,174,21,89,107,166,187
7795,53.8333,10.4833,PO,107,33,184,15,83,116,175,190
7798,53.8667,10.3333,PO,108,36,192,12,79,115,188,200
7801,53.7333,10.1667,PO,108,11,177,23,102,113,168,191
7802,54.15,9.2833,PO,100,29,188,0,85,114,188,188
7805,54.0167,8.9,PO,99,23,195,32,88,111,177,209
7807,54.15,9.0667,PO,113,16,211,0,104,120,211,211
7811,54.0833,9.1167,PO,103,17,175,8,91,108,170,178
7812,53.9833,9.1167,PO,100,19,180,13,88,107,175,188
7819,54.75,8.9667,PO,109,9,195,17,105,114,187,204
7821,54.8,9.1667,PO,114,14,195,38,107,121,182,220
7828,54.6833,8.5667,PO,107,12,190,22,102,114,178,200
7829,53.65,10.1833,PO,106,35,188,46,81,116,157,203
7830,53.4833,10.2333,PO,109,3,185,15,107,110,179,194
7832,53.6667,10.0333,PO,117,20,201,0,107,127,201,201
7841,53.4333,10.2833,PO,101,4,189,6,99,103,186,192
7849,52.7,8.5,PO,108,0,191,0,108,108,191,191
7853,52.6333,8.3833,PO,103,6,158,0,100,106,158,158
7855,52.7667,8.75,PO,102,21,189,26,90,111,181,207
7858,52.75,8.8333,PO,101,9,182,31,96,105,173,204
7859,52.6,8.4833,PO,99,21,177,11,87,108,171,182
7862,52.8,8.8333,PO,108,31,199,23,95,126,189,212
7865,52.5667,8.5667,PO,108,12,204,15,102,114,197,212
7868,52.7833,9.1333,PO,93,34,168,17,70,104,158,175
7875,52.8667,9.0333,PO,99,25,162,22,88,113,146,168
7876,52.9833,8.8167,PO,96,13,182,11,88,101,175,186
7878,52.9,9.0333,PO,91,26,186,32,76,102,166,198
7879,52.9,8.8,PO,91,32,185,24,74,106,170,194
7881,52.85,9.1833,PO,106,21,181,3,93,114,179,182
7883,52.1667,9.25,PO,108,17,195,30,97,114,180,210
7892,52.1,9.4167,PO,106,0,205,0,106,106,205,205
7893,52.1167,9.55,PO,108,9,187,11,104,113,182,193
7894,52.1333,9.5833,PO,111,11,197,17,106,117,188,205
7897,52.0667,9.2667,PO,101,20,181,29,88,108,164,193
7902,52.0667,9.3667,PO,102,8,181,20,97,105,171,191
7912,52.3,9.8,PO,104,16,188,16,99,115,178,194
7918,52.4,9.6,PO,101,18,187,11,93,111,183,194
7919,52.55,9.4167,PO,95,15,177,5,86,101,175,180
7922,52.3833,9.35,PO,96,0,184,56,96,96,164,220
7923,52.4,9.45,PO,100,20,188,8,90,110,184,192
7925,52.5,9.45,PO,84,32,186,0,68,100,186,186
7927,52.5167,9.5167,PO,89,29,175,38,70,99,155,193
7930,52.7167,9.1333,PO,90,0,189,0,90,90,189,189
7931,52.5667,9.3,PO,97,11,181,10,91,102,178,188
7933,52.6667,9.25,PO,102,0,172,10,102,102,166,176
7937,52.6167,9.25,PO,98,21,175,17,90,111,167,184
7938,52.4167,8.75,PO,99,5,204,37,95,100,183,220
7943,52.5,8.9833,PO,99,20,218,0,87,107,218,218
7944,52.65,9.2167,PO,101,0,178,0,101,101,178,178
7946,52.7167,9.25,PO,94,18,178,14,86,104,171,185
7948,52.6667,9.3833,PO,91,31,184,12,73,104,176,188
7950,52.45,8.85,PO,98,16,180,13,90,106,173,186
7951,52.4,9.1167,PO,96,37,177,20,78,115,167,187
7952,52.2667,9.1,PO,101,40,181,37,87,127,164,201
7957,52.2333,9.1167,PO,110,16,197,35,102,118,180,215
7961,52.2167,9.15,PO,114,0,198,2,114,114,197,199
7962,52.4333,9.2667,PO,101,25,194,29,87,112,175,204
7963,52.2167,9.4,PO,107,10,187,16,101,111,179,195
7971,52.2667,9.7667,PO,109,8,196,27,105,113,184,211
7972,52.2667,9.35,PO,104,22,188,26,89,111,175,201
7973,52.2167,9.55,PO,108,7,196,16,106,113,192,208
7974,52.2167,9.6333,PO,101,20,181,15,88,108,171,186
7982,52.0667,9.7167,PO,105,9,204,13,101,110,196,209
7983,51.95,9.9167,PO,121,4,197,30,119,123,182,212
7984,52.0833,9.7833,PO,105,11,196,19,100,111,188,207
7986,52.1167,9.7,PO,109,0,195,8,109,109,190,198
7992,51.5667,10.3167,PO,102,17,196,28,92,109,183,211
7994,51.5,10.1833,PO,101,18,186,28,90,108,169,197
7995,51.5667,10.2333,PO,111,7,195,5,107,114,194,199
8004,51.4333,9.9333,PO,108,15,191,35,100,115,180,215
8007,51.55,10.0667,PO,117,9,208,8,111,120,204,212
8008,52.0167,10.1333,PO,112,7,190,15,109,116,183,198
8009,52.0333,10,PO,99,27,184,20,82,109,174,194
8010,52.0667,10.0167,PO,92,19,168,16,83,102,160,176
8015,51.95,10.1167,PO,110,19,195,39,99,118,173,212
8020,52.2333,9.85,PO,103,24,165,10,88,112,160,170
8025,51.9333,9.65,PO,95,48,194,10,69,117,190,200
8028,51.85,9.6333,PO,112,13,188,8,107,120,185,193
8032,51.9167,9.5167,PO,100,27,187,12,81,108,181,193
8034,51.35,9.6167,PO,113,0,204,3,113,113,202,205
8036,51.3833,9.7667,PO,102,13,176,8,94,107,172,180
8037,51.4667,9.8,PO,103,25,204,31,90,115,188,219
8046,51.7167,9.8333,PO,122,0,194,16,122,122,186,202
8048,51.7167,10,PO,99,14,202,0,92,106,202,202
8049,51.6833,9.55,PO,113,11,201,16,107,118,195,211
8052,51.6,10.45,PO,112,9,195,23,109,118,186,209
8053,51.7,10.1667,PO,100,26,188,28,88,114,178,206
8054,51.7667,10.1833,PO,98,9,185,0,94,103,185,185
8058,51.8,10.0333,PO,99,25,187,23,90,115,172,195
8060,51.7333,10.25,PO,104,23,182,0,90,113,182,182
8069,52.2333,10.2333,PO,104,5,181,22,101,106,167,189
8071,52.3167,10.2333,PO,84,36,185,48,68,104,152,200
8075,51.8167,10.35,PO,119,16,224,19,111,127,213,232
8087,52.5333,9.7667,PO,105,10,184,17,99,109,176,193
8091,52.55,9.7667,PO,73,0,181,0,73,73,181,181
8093,52.4,10.0667,PO,86,34,175,11,74,108,171,182
8100,52.6833,9.8167,PO,112,6,202,15,109,115,194,209
8101,52.8167,9.9667,PO,96,33,176,31,76,109,161,192
8104,52.7344,10.2244,PO,119,0,188,1,119,119,187,188
8105,52.7,10.2333,PO,100,20,189,24,88,108,178,202
8117,52.7333,10.1667,PO,103,40,203,31,76,116,185,216
8123,52.65,10.3833,PO,105,15,182,11,100,115,178,189
8125,52.7667,9.55,PO,94,43,182,44,65,108,156,200
8127,52.9,9.6667,PO,94,15,179,7,89,104,177,184
8128,52.7667,9.4667,PO,105,22,188,31,90,112,174,205
8132,52.9,9.5833,PO,114,13,191,31,108,121,182,213
8133,52.9333,9.7333,PO,114,17,201,15,107,124,194,209
8137,52.8667,9.6,PO,97,45,181,44,75,120,162,206
8144,52.4833,10.55,PO,93,22,181,16,83,105,171,187
8147,52.3667,10.75,PO,106,0,190,0,106,106,190,190
8149,52.3833,10.55,PO,110,18,204,34,104,122,186,220
8151,52.5333,10.35,PO,89,12,174,11,84,96,169,180
8153,52.3833,10.4833,PO,98,43,181,29,68,111,169,198
8157,52.6833,10.4,PO,102,31,204,35,84,115,183,218
8165,52.6667,10.85,PO,95,29,178,34,73,102,152,186
8166,53.3333,9.8833,PO,94,15,190,19,89,104,179,198
8169,53.2333,10.1,PO,96,0,165,0,96,96,165,165
8171,53.25,10,PO,105,19,191,10,93,112,186,196
8172,53.3667,9.9833,PO,104,11,189,0,99,110,189,189
8174,53.3667,10.3,PO,86,19,164,14,76,95,158,172
8175,53.45,9.7333,PO,96,16,207,0,90,106,207,207
8183,53.4167,10.3667,PO,97,28,163,19,80,108,153,172
8188,53.3333,10.1833,PO,106,10,180,17,100,110,172,189
8190,53.3,9.8,PO,107,15,192,6,100,115,189,195
8191,53.2667,10.1167,PO,93,25,172,22,79,104,164,186
8203,53.0333,11.2667,PO,96,32,178,19,80,112,168,187
8228,53,11.1513,PO,98,31,188,0,80,111,188,188
8233,53.1,11.05,PO,104,6,200,27,101,107,186,213
8235,53.3667,10.4833,PO,99,24,163,18,85,109,154,172
8238,53.2,10.55,PO,106,18,207,33,96,114,188,221
8241,53.2833,10.3167,PO,116,24,207,26,109,133,193,219
8248,53.0833,10,PO,106,0,178,0,106,106,178,178
8251,53.0833,9.85,PO,98,29,181,22,82,111,169,191
8253,53.1167,9.8,PO,105,15,215,27,95,110,198,225
8255,53.1,10.0667,PO,101,19,183,20,92,111,170,190
8256,52.9333,10.15,PO,101,17,195,33,91,108,179,212
8259,53.1667,9.9667,PO,104,9,211,10,100,109,206,216
8260,53.0333,9.8333,PO,97,15,190,28,90,105,178,206
8261,53.1333,10.6,PO,105,7,188,26,100,107,175,201
8263,52.95,10.7667,PO,94,0,204,2,94,94,203,205
8272,52.9167,10.4667,PO,96,26,182,28,80,106,171,199
8279,52.8,10.6333,PO,84,17,181,20,74,91,171,191
8283,52.9167,10.7667,PO,97,23,186,29,85,108,170,199
8284,52.9833,10.7833,PO,97,20,192,47,88,108,173,220
8285,52.9667,10.5667,PO,88,34,153,0,69,103,153,153
8288,53.0833,10.2833,PO,92,12,198,43,87,99,182,225
8292,53.2667,9.2,PO,104,27,183,45,88,115,156,201
8296,53.35,9.1833,PO,109,0,193,0,109,109,193,193
8300,53.3833,9.2167,PO,109,0,194,4,109,109,193,197
8301,53.45,9.1167,PO,103,21,196,30,93,114,182,212
8304,53.8167,8.7667,PO,104,39,192,34,76,115,180,214
8309,53.6333,9.1,PO,93,0,182,0,93,93,182,182
8317,53.75,8.8167,PO,110,7,185,19,106,113,176,195
8318,53.75,8.7833,PO,96,0,201,0,96,96,201,201
8320,53.2,8.6167,PO,111,21,206,0,100,121,206,206
8324,53.15,8.9333,PO,115,0,187,0,115,115,187,187
8326,53.2167,8.8,PO,109,19,201,27,98,117,192,219
8329,53.1833,8.8167,PO,104,23,182,24,89,112,174,198
8334,53.1333,9.5,PO,90,19,177,12,78,97,170,182
8336,53.1667,9.6667,PO,104,10,178,25,100,110,170,195
8342,53.1167,9.4167,PO,115,10,197,24,109,119,182,206
8348,53.5667,9.5167,PO,92,26,175,21,78,104,162,183
8350,53.4,9.5,PO,97,26,180,10,83,109,175,185
8352,53.6833,9.4333,PO,108,0,196,0,108,108,196,196
8353,53.6667,9.3833,PO,118,21,188,39,109,130,171,210
8354,53.45,9.3833,PO,91,19,196,37,79,98,176,213
8355,53.4667,9.7,PO,105,23,193,24,94,117,179,203
8361,53.6167,9.3167,PO,106,11,198,35,100,111,183,218
8362,53.4167,9.4667,PO,101,0,199,0,101,101,199,199
8363,53.7167,9.2833,PO,104,24,182,36,91,115,170,206
8365,53.4833,9.3333,PO,90,18,199,35,82,100,180,215
8368,53.8,9.25,PO,109,10,198,25,105,115,187,212
8370,53.3667,9.6,PO,104,43,207,18,80,123,198,216
8371,53.6,9.4833,PO,100,19,180,12,87,106,174,186
8373,53.0167,9.05,PO,89,16,178,16,80,96,171,187
8376,52.8833,9.3167,PO,100,20,175,14,89,109,167,181
8380,52.9333,9.1833,PO,95,31,187,22,75,106,178,200
8381,52.9,9.2333,PO,88,0,183,15,88,88,177,192
8382,53.6283,8.8324,PO,95,26,182,20,78,104,170,190
8383,53.4333,8.8167,PO,106,9,178,22,102,111,171,193
8388,53.4333,8.6167,PO,96,24,178,30,82,106,160,190
8389,53.5333,8.8833,PO,91,0,170,3,91,91,168,171
8390,53.7167,8.7167,PO,103,38,193,28,81,119,179,207
8392,53.4167,8.5833,PO,109,23,199,28,97,120,186,214
8393,53.45,8.6167,PO,97,0,167,11,97,97,161,172
8397,53.65,8.5167,PO,114,1,193,0,113,114,193,193
8399,52.3167,8.05,PO,104,15,186,25,96,111,174,199
8407,52.85,7.6667,PO,96,25,189,5,79,104,186,191
8409,52.5333,7.8667,PO,99,12,184,11,90,102,180,191
8411,52.55,7.95,PO,92,20,185,28,81,101,170,198
8412,52.5833,7.7333,PO,92,9,190,10,87,96,185,195
8414,52.5167,7.6833,PO,108,1,173,8,107,108,169,177
8416,52.6667,7.95,PO,100,28,185,10,85,113,181,191
8418,52.4,7.85,PO,105,0,189,2,105,105,188,190
8424,52.6,6.85,PO,105,18,178,4,97,115,176,180
8425,52.6333,6.7667,PO,100,17,180,54,89,106,163,217
8438,52.6,7.4333,PO,98,3,185,39,97,100,163,202
8439,52.4833,7.55,PO,88,0,178,0,88,88,178,178
8447,52.2,8.35,PO,104,0,199,0,104,104,199,199
8452,52.7667,7.5,PO,98,21,188,10,87,108,183,193
8455,52.6667,7.4833,PO,98,1,186,14,98,99,182,196
8456,52.7,7.3,PO,99,10,191,23,94,104,177,200
8459,52.25,7.95,PO,102,22,198,33,91,113,180,213
8460,52.2,8.05,PO,102,20,197,39,91,111,180,219
8463,52.2333,7.9667,PO,118,13,194,26,113,126,176,202
8466,52.1,8.0833,PO,112,12,190,30,108,120,175,205
8467,52.3167,8.0333,PO,99,14,216,20,90,104,205,225
8468,52.2,8.0667,PO,115,22,187,17,100,122,179,196
8469,52.2333,8,PO,110,3,213,0,108,111,213,213
8471,52.0833,7.9333,PO,107,17,176,39,99,116,151,190
8473,52.25,8.1167,PO,99,44,177,19,80,124,170,189
8474,52.1167,8.05,PO,112,6,206,0,109,115,206,206
8475,52.2833,8.4167,PO,112,13,197,17,105,118,189,206
8477,52.3167,8.3667,PO,103,19,188,26,94,113,180,206
8482,53.35,7.1833,PO,103,35,188,47,79,114,162,209
8483,53.4667,7.4833,PO,109,4,200,26,107,111,187,213
8487,53.4667,7.4333,PO,98,17,188,33,87,104,175,208
8492,53.4,7.3333,PO,103,13,198,19,95,108,187,206
8495,53.4667,7.35,PO,105,14,208,33,97,111,184,217
8496,53.3833,7.5333,PO,112,6,191,35,109,115,170,205
8497,53.4667,7.5167,PO,98,3,184,21,97,100,175,196
8498,53.4167,7.7333,PO,110,12,175,7,102,114,172,179
8499,53.5796,6.6664,PO,100,17,198,1,94,111,197,198
8505,53.1667,7.45,PO,95,12,186,14,87,99,179,193
8506,53.2167,7.45,PO,111,26,188,32,100,126,171,203
8511,53.2833,7.4333,PO,111,17,194,21,102,119,187,208
8518,53.45,7.0667,PO,102,16,180,31,92,108,167,198
8520,53.6167,7.3,PO,114,11,210,17,109,120,199,216
8522,53.55,7.3,PO,101,18,186,35,92,110,164,199
8527,53.5333,7.2833,PO,105,2,178,13,104,106,172,185
8529,53.6,7.15,PO,114,19,190,14,103,122,184,198
8530,53.35,7.1167,PO,100,20,193,49,85,105,176,225
8531,53.5333,7.7,PO,93,8,185,10,90,98,180,190
8532,53.6333,7.8167,PO,105,10,197,30,100,110,182,212
8534,53.6,7.6333,PO,105,10,179,36,100,110,161,197
8535,53.65,7.6167,PO,105,19,191,36,95,114,183,219
8539,53.7,7.7,PO,101,19,186,16,92,111,176,192
8542,53.6167,7.4667,PO,108,9,181,10,103,112,175,185
8545,53.5833,7.7667,PO,114,20,178,3,100,120,177,180
