climate.station,lat,long,crop,avg.sowing.doy,X..values.sowing,avg.harvest.doy,X..values.harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
140,52.6861,11.4272,SU,100,15,299,15,73.0,113.0,279.0,320.0
183,54.6792,13.4343,SU,102,11,286,12,91.0,112.0,263.0,317.0
640,50.8685,12.7237,SU,100,6,294,6,91.0,116.0,277.0,314.0
662,52.2914,10.4465,SU,98,16,281,16,86.0,113.0,260.0,295.0
822,51.2066,14.2371,SU,102,8,279,9,94.0,115.0,257.0,293.0
1133,52.1014,11.2322,SU,97,16,290,16,73.0,112.0,253.0,322.0
1532,53.6865,11.0608,SU,97,16,280,16,80.0,113.0,257.0,305.0
1612,50.8813,12.1289,SU,103,9,283,10,79.0,124.0,269.0,312.0
1684,51.1622,14.9506,SU,107,6,289,5,92.0,118.0,283.0,294.0
1691,51.5003,9.9506,SU,99,7,288,8,80.0,116.0,262.0,310.0
1957,51.5138,11.9499,SU,97,6,269,7,93.0,106.0,256.0,288.0
2468,50.9352,12.6206,SU,106,11,278,10,97.0,118.0,264.0,295.0
2514,54.6667,9.9333,SU,103,7,290,7,83.0,125.0,271.0,309.0
2561,49.7167,8.1167,SU,82,8,266,8,74.0,94.0,257.0,275.0
2667,50.8646,7.1575,SU,95,5,274,5,76.0,113.0,251.0,296.0
2878,51.391,11.8788,SU,95,5,282,5,89.0,101.0,280.0,285.0
2928,51.3151,12.4462,SU,107,3,271,4,104.0,112.0,250.0,289.0
3126,52.1029,11.5827,SU,103,16,277,16,81.0,123.0,260.0,293.0
3196,53.3223,11.9319,SU,100,3,286,3,87.0,110.0,268.0,319.0
3302,51.0418,11.0062,SU,92,5,272,5,83.0,102.0,266.0,279.0
3314,52.1458,11.9563,SU,93,15,273,16,77.0,114.0,253.0,319.0
3478,53.5468,13.1914,SU,97,4,270,4,94.0,101.0,268.0,275.0
3637,51.5158,10.7739,SU,108,7,287,6,93.0,126.0,258.0,298.0
3684,51.2873,11.0183,SU,91,16,285,16,81.0,107.0,260.0,314.0
3761,49.207,9.5175,SU,96,6,283,6,78.0,117.0,268.0,302.0
3811,51.296,13.0928,SU,102,6,271,5,90.0,118.0,261.0,276.0
4466,54.5275,9.5487,SU,98,8,293,9,85.0,128.0,275.0,310.0
4642,52.8911,11.7297,SU,100,8,289,7,85.0,144.0,269.0,308.0
5142,53.7444,14.0697,SU,96,5,274,5,91.0,100.0,270.0,280.0
5404,48.4025,11.6946,SU,93,8,288,8,79.0,104.0,269.0,302.0
5750,51.0314,12.1495,SU,94,8,266,8,88.0,110.0,258.0,278.0
7504,54.3167,10.05,SU,101,4,285,4,91.0,112.0,269.0,309.0
7559,54.75,9.9,SU,92,5,290,5,83.0,104.0,279.0,303.0
7564,54.7167,9.95,SU,104,8,288,8,86.0,116.0,266.0,319.0
7566,54.75,9.5167,SU,95,16,279,16,71.0,116.0,259.0,302.0
7592,53.4833,10.6333,SU,100,16,278,14,73.0,117.0,259.0,298.0
7601,53.6167,10.7,SU,95,15,285,9,69.0,117.0,261.0,308.0
7604,53.7,10.7833,SU,86,4,284,8,72.0,99.0,265.0,306.0
7605,53.75,10.6167,SU,110,3,285,3,101.0,117.0,283.0,289.0
7608,53.5,10.4833,SU,94,13,282,12,73.0,127.0,271.0,305.0
7616,54.6167,8.9667,SU,95,14,286,14,83.0,120.0,264.0,305.0
7640,54.4333,11.2,SU,93,4,271,4,85.0,100.0,263.0,274.0
7646,54.25,10.8333,SU,97,16,282,16,77.0,115.0,265.0,290.0
7650,54.1,10.8167,SU,100,9,286,9,88.0,114.0,262.0,296.0
7676,54.1167,10.4833,SU,97,14,295,14,75.0,118.0,275.0,310.0
7682,54.3167,10.5,SU,98,5,290,5,79.0,112.0,268.0,305.0
7684,54.3567,10.182,SU,90,5,273,5,79.0,104.0,264.0,291.0
7700,54.1667,10.05,SU,93,10,297,9,79.0,106.0,272.0,325.0
7704,54.3167,9.6667,SU,94,3,281,3,91.0,99.0,263.0,303.0
7711,54.0833,9.65,SU,101,13,312,15,83.0,113.0,283.0,343.0
7721,54.1167,9.4333,SU,96,8,305,8,85.0,109.0,284.0,335.0
7730,54.6167,9.8333,SU,98,16,291,16,90.0,111.0,263.0,309.0
7748,54.0667,10.2167,SU,93,14,298,14,79.0,108.0,271.0,335.0
7761,54.0167,10.1667,SU,105,9,298,9,90.0,119.0,254.0,353.0
7770,53.9333,10.2,SU,101,14,293,13,79.0,115.0,255.0,338.0
7775,53.95,9.7167,SU,107,13,299,15,92.0,123.0,285.0,318.0
7786,53.7333,10.2667,SU,104,11,288,11,93.0,119.0,260.0,327.0
7798,53.8667,10.3333,SU,92,6,284,6,74.0,107.0,260.0,298.0
7803,53.9,9.1,SU,97,13,288,12,88.0,118.0,268.0,302.0
7807,54.15,9.0667,SU,94,5,289,5,76.0,107.0,283.0,298.0
7812,53.9833,9.1167,SU,94,16,308,16,79.0,111.0,287.0,332.0
7815,53.9667,9.0833,SU,99,15,283,16,82.0,116.0,257.0,305.0
7849,52.7,8.5,SU,90,5,276,5,78.0,105.0,255.0,319.0
7855,52.7667,8.75,SU,88,9,302,9,79.0,99.0,269.0,326.0
7862,52.8,8.8333,SU,100,11,293,9,91.0,132.0,257.0,336.0
7868,52.7833,9.1333,SU,95,11,284,11,86.0,111.0,268.0,298.0
7872,52.9,8.5833,SU,96,10,277,10,83.0,108.0,269.0,290.0
7881,52.85,9.1833,SU,95,16,283,16,80.0,116.0,250.0,307.0
7883,52.1667,9.25,SU,91,7,276,7,86.0,96.0,260.0,284.0
7890,52.2,9.2,SU,97,13,285,13,76.0,122.0,256.0,307.0
7896,52.1333,9.25,SU,100,12,274,16,88.0,120.0,251.0,300.0
7897,52.0667,9.2667,SU,101,14,293,14,87.0,115.0,274.0,311.0
7900,51.9833,9.25,SU,104,12,286,15,87.0,134.0,263.0,311.0
7906,52.3,9.7333,SU,73,15,278,15,51.0,87.0,253.0,307.0
7910,52.3,9.5,SU,106,16,287,16,86.0,123.0,256.0,308.0
7914,52.4,9.6333,SU,95,5,259,4,85.0,107.0,250.0,271.0
7920,52.5333,9.4667,SU,98,8,280,7,78.0,114.0,261.0,304.0
7922,52.3833,9.35,SU,102,13,282,13,90.0,118.0,271.0,305.0
7923,52.4,9.45,SU,93,15,265,16,73.0,104.0,249.0,282.0
7936,52.5667,9.1333,SU,90,16,284,16,72.0,102.0,250.0,319.0
7946,52.7167,9.25,SU,90,16,274,16,69.0,103.0,255.0,291.0
7951,52.4,9.1167,SU,101,10,289,10,91.0,118.0,266.0,324.0
7956,52.45,9.4,SU,97,16,299,16,86.0,111.0,280.0,324.0
7957,52.2333,9.1167,SU,91,3,294,3,82.0,108.0,293.0,298.0
7963,52.2167,9.4,SU,102,10,274,9,88.0,123.0,262.0,282.0
7965,52.1667,9.4333,SU,101,16,287,16,87.0,124.0,264.0,311.0
7971,52.2667,9.7667,SU,101,9,262,9,88.0,120.0,256.0,271.0
7977,51.5167,9.95,SU,103,11,281,11,87.0,132.0,270.0,295.0
7979,52.0,9.9333,SU,95,4,264,3,82.0,112.0,245.0,277.0
7982,52.0667,9.7167,SU,97,15,263,15,86.0,116.0,251.0,277.0
7984,52.0833,9.7833,SU,97,4,290,4,84.0,116.0,283.0,298.0
7990,51.5333,10.1833,SU,94,14,275,13,80.0,125.0,250.0,295.0
7991,51.6167,10.2167,SU,97,14,286,14,82.0,115.0,277.0,307.0
7998,51.8,9.7,SU,91,16,276,16,67.0,113.0,234.0,309.0
8007,51.55,10.0667,SU,101,3,270,3,93.0,110.0,262.0,278.0
8008,52.0167,10.1333,SU,88,3,273,3,73.0,109.0,267.0,282.0
8011,52.1,9.9167,SU,97,13,271,13,85.0,136.0,260.0,291.0
8018,52.0833,10.15,SU,92,16,263,16,73.0,112.0,250.0,278.0
8023,51.7,9.4333,SU,100,3,289,3,100.0,101.0,283.0,298.0
8025,51.9333,9.65,SU,105,11,278,11,84.0,122.0,266.0,305.0
8028,51.85,9.6333,SU,97,15,287,15,73.0,114.0,261.0,305.0
8039,51.5167,9.7,SU,100,9,276,9,84.0,122.0,266.0,295.0
8047,51.6333,9.9333,SU,100,3,285,4,89.0,111.0,264.0,301.0
8058,51.8,10.0333,SU,92,7,298,7,74.0,110.0,273.0,306.0
8064,51.8167,10.0667,SU,92,16,274,16,71.0,110.0,255.0,291.0
8069,52.2333,10.2333,SU,96,4,270,4,86.0,112.0,265.0,275.0
8071,52.3167,10.2333,SU,85,4,261,4,76.0,94.0,258.0,266.0
8091,52.55,9.7667,SU,89,16,290,16,71.0,107.0,260.0,317.0
8093,52.4,10.0667,SU,88,6,258,5,77.0,97.0,255.0,263.0
8099,52.6,10.1167,SU,100,16,305,14,89.0,114.0,273.0,335.0
8101,52.8167,9.9667,SU,97,16,274,16,86.0,115.0,254.0,300.0
8128,52.7667,9.4667,SU,96,4,273,4,92.0,100.0,261.0,287.0
8129,52.8333,9.6333,SU,93,4,288,4,83.0,97.0,273.0,296.0
8133,52.9333,9.7333,SU,104,14,285,14,86.0,119.0,263.0,300.0
8135,52.95,9.5333,SU,91,16,298,16,81.0,103.0,273.0,339.0
8151,52.5333,10.35,SU,97,14,280,13,79.0,116.0,253.0,314.0
8157,52.6833,10.4,SU,104,6,283,6,82.0,113.0,262.0,309.0
8164,52.65,10.4333,SU,97,16,297,16,77.0,107.0,273.0,332.0
8166,53.3333,9.8833,SU,100,15,282,15,87.0,119.0,263.0,301.0
8172,53.3667,9.9833,SU,108,6,287,7,102.0,117.0,262.0,304.0
8175,53.45,9.7333,SU,107,13,285,13,94.0,118.0,263.0,320.0
8212,53.0333,11.5333,SU,101,8,295,8,96.0,110.0,289.0,305.0
8227,53.1167,11.2,SU,97,3,275,3,93.0,105.0,259.0,298.0
8228,53.0,11.1513,SU,95,14,283,16,83.0,113.0,265.0,307.0
8233,53.1,11.05,SU,95,4,307,4,86.0,100.0,298.0,332.0
8248,53.0833,10.0,SU,99,8,291,8,90.0,116.0,276.0,313.0
8255,53.1,10.0667,SU,103,16,299,16,72.0,123.0,264.0,321.0
8256,52.9333,10.15,SU,96,16,268,16,72.0,113.0,159.0,298.0
8260,53.0333,9.8333,SU,100,16,292,16,89.0,122.0,275.0,308.0
8261,53.1333,10.6,SU,96,16,276,16,77.0,113.0,263.0,297.0
8266,52.9667,10.4667,SU,112,8,292,8,102.0,133.0,287.0,301.0
8279,52.8,10.6333,SU,97,16,272,16,84.0,113.0,260.0,288.0
8283,52.9167,10.7667,SU,104,16,278,16,92.0,114.0,253.0,297.0
8284,52.9833,10.7833,SU,93,6,268,6,87.0,100.0,266.0,274.0
8285,52.9667,10.5667,SU,101,16,270,16,79.0,113.0,109.0,336.0
8288,53.0833,10.2833,SU,91,15,282,14,73.0,101.0,258.0,312.0
8333,53.0667,9.3167,SU,93,15,312,15,83.0,103.0,291.0,333.0
8340,53.0167,9.4833,SU,86,8,300,8,64.0,109.0,283.0,314.0
8348,53.5667,9.5167,SU,98,13,285,14,91.0,115.0,263.0,315.0
8350,53.4,9.5,SU,107,5,279,5,99.0,125.0,253.0,297.0
8360,53.5167,9.4833,SU,101,9,271,9,93.0,115.0,254.0,288.0
8365,53.4833,9.3333,SU,99,12,288,12,83.0,122.0,273.0,303.0
8376,52.8833,9.3167,SU,95,15,303,12,84.0,105.0,266.0,331.0
8380,52.9333,9.1833,SU,101,3,290,3,91.0,112.0,265.0,310.0
8475,52.2833,8.4167,SU,105,7,288,7,96.0,117.0,277.0,303.0
8556,52.2833,10.7,SU,103,9,269,9,88.0,119.0,260.0,300.0
8559,52.2167,10.3667,SU,98,12,277,12,91.0,113.0,257.0,300.0
8561,51.9,9.85,SU,105,7,290,7,96.0,117.0,283.0,301.0
8563,51.8667,10.0167,SU,94,16,275,15,72.0,112.0,257.0,300.0
8565,51.95,10.2167,SU,94,15,281,15,78.0,112.0,259.0,315.0
8584,52.3667,10.9333,SU,97,15,270,15,79.0,113.0,252.0,287.0
8585,52.2333,11.0167,SU,95,8,302,6,84.0,110.0,284.0,314.0
8594,52.2833,10.75,SU,103,9,261,9,92.0,117.0,254.0,268.0
8595,52.15,10.95,SU,96,9,260,9,82.0,113.0,250.0,272.0
8598,52.4333,10.85,SU,99,16,275,16,90.0,112.0,263.0,297.0
8606,52.1833,10.7167,SU,93,16,269,16,73.0,113.0,256.0,278.0
8608,52.1667,10.5167,SU,99,15,272,14,82.0,116.0,255.0,301.0
8614,52.1667,10.55,SU,91,16,259,16,73.0,111.0,246.0,268.0
8616,53.15,8.2,SU,107,6,294,5,100.0,119.0,276.0,326.0
8670,53.1,8.5333,SU,93,15,311,15,81.0,108.0,275.0,330.0
8671,52.9833,8.2833,SU,99,5,280,5,88.0,111.0,273.0,286.0
8723,51.3833,6.6,SU,100,12,271,10,75.0,123.0,254.0,291.0
8724,51.2,6.45,SU,101,5,257,5,87.0,122.0,250.0,266.0
8752,51.15,6.6667,SU,90,14,258,16,75.0,102.0,252.0,267.0
8754,51.1,6.5,SU,98,15,272,15,84.0,114.0,257.0,288.0
8765,51.3833,6.45,SU,101,13,250,10,74.0,121.0,148.0,274.0
8767,51.2333,6.55,SU,93,7,289,6,82.0,114.0,272.0,304.0
8772,51.7,6.1667,SU,93,16,267,10,78.0,111.0,255.0,296.0
8776,51.7833,6.0167,SU,97,4,276,11,92.0,100.0,247.0,331.0
8779,51.6667,6.2667,SU,93,16,299,16,76.0,111.0,270.0,337.0
8780,51.7833,6.45,SU,101,3,262,3,98.0,104.0,260.0,267.0
8810,51.5167,6.4,SU,97,16,264,16,77.0,111.0,258.0,275.0
8813,51.6333,6.1833,SU,101,10,263,13,86.0,114.0,256.0,277.0
8815,51.5833,6.25,SU,101,10,270,11,75.0,131.0,257.0,291.0
8817,51.45,6.6333,SU,95,16,260,16,85.0,109.0,250.0,272.0
8822,51.5833,6.5333,SU,106,15,287,15,99.0,113.0,266.0,311.0
8824,51.65,6.6167,SU,89,15,272,15,72.0,105.0,257.0,314.0
8836,50.9667,6.75,SU,95,11,262,11,82.0,121.0,253.0,275.0
8841,50.7667,7.1333,SU,92,16,265,16,78.0,115.0,257.0,277.0
8849,50.6667,6.8,SU,87,15,263,15,74.0,102.0,257.0,275.0
8851,50.6833,6.6667,SU,87,14,270,14,72.0,102.0,260.0,290.0
8852,50.6167,6.65,SU,99,15,293,14,83.0,116.0,266.0,314.0
8863,50.9167,6.8167,SU,100,16,265,16,80.0,114.0,247.0,287.0
8869,50.8167,6.95,SU,92,11,271,11,80.0,111.0,256.0,284.0
8914,50.7632,7.2631,SU,115,16,290,16,104.0,128.0,274.0,308.0
8932,50.8167,6.2667,SU,92,16,267,16,76.0,114.0,251.0,282.0
8934,50.7833,6.2,SU,93,12,273,12,85.0,108.0,259.0,309.0
8940,50.8,6.4167,SU,97,16,264,16,80.0,118.0,253.0,286.0
8957,50.9667,6.3167,SU,88,4,273,3,76.0,98.0,268.0,276.0
8958,50.8833,6.45,SU,88,15,259,15,72.0,101.0,254.0,272.0
8990,50.9167,6.1167,SU,89,16,260,16,69.0,102.0,250.0,268.0
8998,51.9667,7.6333,SU,92,9,285,9,83.0,100.0,281.0,293.0
9012,51.7,7.8333,SU,106,5,293,5,91.0,113.0,266.0,317.0
9020,51.8833,6.6667,SU,91,15,287,14,76.0,104.0,268.0,340.0
9027,51.95,7.1833,SU,94,16,273,16,66.0,116.0,250.0,293.0
9035,51.7,7.75,SU,106,16,272,16,93.0,127.0,259.0,291.0
9060,52.0833,7.4833,SU,106,5,294,3,88.0,122.0,288.0,303.0
9087,51.5833,7.0667,SU,102,9,283,9,91.0,111.0,267.0,300.0
9109,52.0833,8.5167,SU,95,14,280,14,73.0,122.0,265.0,289.0
9113,51.6833,8.5667,SU,95,8,279,3,82.0,113.0,274.0,288.0
9121,51.9,9.1667,SU,97,10,295,10,87.0,129.0,275.0,311.0
9138,52.2,8.6,SU,103,9,285,9,98.0,114.0,272.0,293.0
9143,52.15,8.8,SU,95,16,287,16,61.0,116.0,267.0,317.0
9155,51.8333,9.0667,SU,99,10,296,10,93.0,117.0,276.0,323.0
9161,51.9833,8.6667,SU,98,16,277,16,84.0,125.0,257.0,295.0
9164,52.1,8.9333,SU,112,7,282,13,102.0,124.0,260.0,314.0
9180,52.3,8.9167,SU,105,8,288,8,94.0,122.0,281.0,298.0
9187,52.25,8.7333,SU,99,7,287,7,92.0,113.0,267.0,300.0
9198,51.7333,8.6833,SU,93,16,283,16,73.0,118.0,266.0,299.0
9199,51.7667,8.6667,SU,98,4,314,4,92.0,102.0,314.0,316.0
9200,51.7333,8.7167,SU,109,7,303,7,99.0,118.0,292.0,309.0
9202,51.5833,9.25,SU,92,16,284,16,73.0,111.0,267.0,314.0
9203,51.5833,9.3,SU,103,16,272,16,87.0,122.0,265.0,283.0
9213,51.9167,8.3833,SU,100,9,296,9,87.0,117.0,184.0,325.0
9269,51.6667,8.35,SU,93,12,281,12,80.0,109.0,269.0,293.0
9275,51.6167,8.3333,SU,111,11,281,11,100.0,118.0,275.0,289.0
9326,51.5,8.05,SU,91,13,268,13,78.0,101.0,258.0,288.0
9374,51.5833,7.6667,SU,90,6,299,6,79.0,100.0,277.0,329.0
9379,51.5833,7.8833,SU,96,7,282,7,85.0,114.0,270.0,300.0
9401,49.6667,8.65,SU,89,8,284,8,84.0,97.0,268.0,299.0
9429,49.8,8.6,SU,84,13,287,12,71.0,98.0,268.0,308.0
9443,49.8833,9.0,SU,102,3,272,8,93.0,116.0,251.0,300.0
9462,49.7833,9.0333,SU,104,10,303,10,87.0,123.0,288.0,314.0
9468,50.3333,8.75,SU,95,10,272,10,87.0,108.0,260.0,285.0
9478,50.4,8.8167,SU,96,13,263,13,77.0,109.0,256.0,270.0
9490,50.5167,8.8167,SU,99,16,272,16,78.0,125.0,263.0,291.0
9501,49.9667,8.5667,SU,92,15,272,12,80.0,105.0,254.0,321.0
9504,50.6333,9.45,SU,104,5,291,5,93.0,122.0,286.0,298.0
9534,50.8167,8.7833,SU,89,7,280,8,83.0,100.0,264.0,304.0
9535,51.1833,9.9333,SU,105,13,279,11,93.0,116.0,260.0,306.0
9536,51.1833,10.1167,SU,104,9,279,9,87.0,122.0,269.0,284.0
9540,51.2,10.0667,SU,96,11,280,11,87.0,114.0,266.0,294.0
9542,51.2167,10.0167,SU,98,11,281,11,76.0,120.0,266.0,295.0
9568,51.0333,9.4,SU,93,16,271,16,80.0,113.0,264.0,279.0
9571,50.9833,9.2667,SU,100,16,272,16,87.0,110.0,258.0,280.0
9603,50.5333,9.65,SU,108,3,280,3,100.0,117.0,275.0,284.0
9618,51.45,9.4167,SU,94,8,278,9,66.0,110.0,269.0,292.0
9619,51.4833,9.25,SU,104,15,279,13,87.0,119.0,262.0,297.0
9621,51.4,9.4667,SU,92,10,294,10,85.0,109.0,274.0,306.0
9626,51.4667,9.4833,SU,101,4,294,4,91.0,111.0,288.0,301.0
9646,51.2833,9.6,SU,97,16,271,16,80.0,114.0,266.0,285.0
9649,51.3833,9.5167,SU,97,14,286,15,83.0,111.0,265.0,300.0
9668,50.7333,8.7,SU,99,9,284,4,81.0,119.0,274.0,296.0
9684,51.1,9.5333,SU,102,16,282,16,81.0,143.0,266.0,310.0
9697,50.9833,9.5333,SU,97,3,286,3,94.0,100.0,277.0,293.0
9732,51.4667,9.0167,SU,91,13,281,13,69.0,110.0,275.0,297.0
9741,51.5167,9.0,SU,103,3,292,3,97.0,110.0,289.0,295.0
9764,51.45,9.25,SU,98,16,274,16,81.0,114.0,263.0,300.0
9766,51.3333,9.1667,SU,108,4,271,4,93.0,123.0,270.0,273.0
9768,51.241,9.2629,SU,92,16,280,16,80.0,112.0,259.0,307.0
9770,50.9,9.2167,SU,99,8,279,8,90.0,122.0,270.0,301.0
9776,50.8667,9.35,SU,97,16,289,16,81.0,117.0,274.0,304.0
9794,50.05,8.3,SU,90,4,277,5,82.0,106.0,260.0,290.0
9833,50.15,8.75,SU,89,16,303,16,72.0,101.0,282.0,330.0
9837,50.1667,8.9833,SU,102,7,295,7,90.0,114.0,287.0,301.0
