climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
8203,53.0333,11.2667,SW,83,3,226,3,79.0,88.0,209.0,246.0
8212,53.0333,11.5333,SW,100,11,246,11,89.0,107.0,226.0,263.0
8213,53.0833,11.1833,SW,75,3,228,3,67.0,86.0,216.0,244.0
8218,52.9667,11.15,SW,90,3,225,3,81.0,98.0,216.0,238.0
8228,53.0,11.1513,SW,89,8,231,7,72.0,101.0,226.0,237.0
8232,53.05,11.2167,SW,91,5,231,4,86.0,96.0,220.0,239.0
8238,53.2,10.55,SW,83,11,230,11,65.0,105.0,219.0,244.0
8245,53.1333,10.2167,SW,80,6,236,5,74.0,95.0,225.0,249.0
8253,53.1167,9.8,SW,100,10,230,11,88.0,108.0,220.0,240.0
8255,53.1,10.0667,SW,79,11,235,11,67.0,94.0,215.0,258.0
8258,52.9167,9.9667,SW,89,5,242,5,71.0,112.0,232.0,258.0
8260,53.0333,9.8333,SW,91,3,234,5,70.0,122.0,224.0,245.0
8261,53.1333,10.6,SW,91,3,226,3,79.0,100.0,216.0,238.0
8263,52.95,10.7667,SW,92,5,228,6,85.0,102.0,217.0,239.0
8269,53.0333,10.4167,SW,90,3,239,3,83.0,99.0,233.0,248.0
8279,52.8,10.6333,SW,99,7,229,9,90.0,107.0,212.0,242.0
8288,53.0833,10.2833,SW,92,11,231,11,78.0,106.0,219.0,247.0
8301,53.45,9.1167,SW,99,7,222,4,87.0,112.0,210.0,230.0
8304,53.8167,8.7667,SW,96,10,244,10,80.0,113.0,228.0,269.0
8332,53.3333,8.9167,SW,96,4,236,3,84.0,110.0,223.0,246.0
8348,53.5667,9.5167,SW,84,5,236,4,74.0,92.0,225.0,249.0
8352,53.6833,9.4333,SW,95,5,240,5,83.0,112.0,230.0,246.0
8353,53.6667,9.3833,SW,97,11,238,11,85.0,110.0,225.0,265.0
8354,53.45,9.3833,SW,95,6,240,8,80.0,105.0,222.0,262.0
8355,53.4667,9.7,SW,93,10,229,11,87.0,103.0,205.0,243.0
8360,53.5167,9.4833,SW,83,5,222,7,65.0,96.0,203.0,243.0
8361,53.6167,9.3167,SW,87,6,238,6,74.0,100.0,225.0,248.0
8363,53.7167,9.2833,SW,94,4,251,3,76.0,104.0,248.0,257.0
8368,53.8,9.25,SW,97,7,243,6,71.0,109.0,226.0,257.0
8379,53.1167,9.15,SW,82,5,231,4,71.0,94.0,223.0,242.0
8380,52.9333,9.1833,SW,89,9,238,9,65.0,116.0,225.0,249.0
8388,53.4333,8.6167,SW,113,10,222,11,94.0,121.0,209.0,234.0
8393,53.45,8.6167,SW,101,5,244,7,90.0,109.0,226.0,265.0
8411,52.55,7.95,SW,89,10,233,11,67.0,111.0,219.0,250.0
8416,52.6667,7.95,SW,101,11,228,7,88.0,121.0,220.0,241.0
8424,52.6,6.85,SW,98,10,230,7,82.0,121.0,220.0,246.0
8430,52.2833,7.2833,SW,93,7,232,8,80.0,108.0,223.0,241.0
8431,52.3167,7.2333,SW,87,9,239,5,78.0,95.0,225.0,253.0
8438,52.6,7.4333,SW,89,10,230,10,74.0,100.0,220.0,245.0
8447,52.2,8.35,SW,103,10,244,11,93.0,112.0,228.0,259.0
8454,52.7833,7.2333,SW,84,6,228,3,66.0,108.0,227.0,230.0
8455,52.6667,7.4833,SW,78,9,226,8,67.0,92.0,219.0,236.0
8459,52.25,7.95,SW,95,10,224,11,78.0,111.0,198.0,234.0
8477,52.3167,8.3667,SW,94,3,235,3,86.0,107.0,232.0,242.0
8482,53.35,7.1833,SW,90,9,253,7,62.0,107.0,236.0,277.0
8495,53.4667,7.35,SW,99,3,243,3,93.0,106.0,230.0,253.0
8497,53.4667,7.5167,SW,88,5,229,4,80.0,105.0,210.0,243.0
8517,53.4833,7.1833,SW,90,11,246,11,75.0,112.0,231.0,262.0
8522,53.55,7.3,SW,104,11,238,11,95.0,124.0,227.0,254.0
8524,53.6,7.2167,SW,104,4,222,5,98.0,109.0,214.0,239.0
8527,53.5333,7.2833,SW,100,9,235,8,90.0,117.0,224.0,249.0
8529,53.6,7.15,SW,98,5,240,5,76.0,118.0,222.0,260.0
8530,53.35,7.1167,SW,90,9,245,9,70.0,105.0,230.0,274.0
8534,53.6,7.6333,SW,100,10,236,11,87.0,120.0,224.0,246.0
8535,53.65,7.6167,SW,92,3,228,5,80.0,109.0,204.0,242.0
8539,53.7,7.7,SW,105,4,230,4,100.0,110.0,227.0,233.0
8545,53.5833,7.7667,SW,87,8,243,9,72.0,102.0,211.0,258.0
8554,52.25,10.6667,SW,86,3,241,3,84.0,91.0,224.0,256.0
8557,52.2833,10.6167,SW,90,10,229,11,64.0,112.0,216.0,244.0
8558,52.9667,9.0167,SW,93,7,233,7,85.0,105.0,219.0,246.0
8559,52.2167,10.3667,SW,82,11,238,11,65.0,104.0,225.0,253.0
8561,51.9,9.85,SW,82,7,245,7,75.0,95.0,231.0,270.0
8565,51.95,10.2167,SW,78,3,238,3,74.0,83.0,217.0,262.0
8569,51.8833,10.1667,SW,100,3,241,6,96.0,108.0,230.0,259.0
8573,51.9667,10.35,SW,86,11,229,10,76.0,104.0,202.0,246.0
8576,52.0167,10.4333,SW,84,6,246,5,75.0,98.0,220.0,263.0
8577,52.0167,10.4,SW,93,7,230,11,69.0,130.0,201.0,249.0
8579,51.95,10.5667,SW,95,8,234,9,87.0,108.0,214.0,248.0
8583,52.3167,11.0167,SW,90,6,237,4,73.0,110.0,216.0,251.0
8584,52.3667,10.9333,SW,87,9,228,9,70.0,112.0,218.0,245.0
8591,52.35,10.9667,SW,89,3,229,3,69.0,107.0,218.0,240.0
8592,52.25,10.85,SW,84,9,232,9,43.0,99.0,221.0,245.0
8594,52.2833,10.75,SW,78,9,230,8,62.0,114.0,203.0,266.0
8595,52.15,10.95,SW,76,11,225,11,34.0,109.0,213.0,242.0
8598,52.4333,10.85,SW,86,11,229,11,73.0,106.0,213.0,245.0
8599,52.1833,10.9333,SW,84,10,236,10,69.0,105.0,219.0,258.0
8600,52.1,10.85,SW,79,9,239,9,63.0,108.0,218.0,263.0
8602,52.15,10.4667,SW,82,6,232,7,39.0,108.0,216.0,242.0
8604,52.2,10.3333,SW,91,3,230,3,78.0,101.0,219.0,245.0
8605,51.8833,10.55,SW,86,4,246,3,71.0,106.0,244.0,249.0
8606,52.1833,10.7167,SW,81,9,237,9,41.0,114.0,223.0,252.0
8607,52.1,10.6333,SW,84,10,228,10,69.0,112.0,216.0,245.0
8608,52.1667,10.5167,SW,110,4,236,6,94.0,124.0,215.0,254.0
8609,52.1333,10.7,SW,85,11,236,11,69.0,117.0,223.0,251.0
8611,52.1167,10.7167,SW,80,11,232,10,41.0,114.0,222.0,244.0
8613,52.0667,10.7833,SW,82,10,243,10,66.0,97.0,225.0,260.0
8616,53.15,8.2,SW,84,11,236,9,71.0,101.0,229.0,252.0
8621,53.25,8.2,SW,111,6,233,6,100.0,126.0,210.0,252.0
8626,53.25,8.1,SW,105,5,240,5,96.0,113.0,237.0,246.0
8636,52.8167,8.1167,SW,94,10,223,10,88.0,104.0,212.0,234.0
8652,53.6833,7.9333,SW,96,7,244,6,85.0,106.0,224.0,274.0
8671,52.9833,8.2833,SW,81,3,226,5,63.0,100.0,214.0,242.0
8675,53.0667,8.1667,SW,90,5,238,6,77.0,104.0,227.0,258.0
8678,52.75,8.2,SW,92,3,230,3,90.0,95.0,223.0,240.0
8680,52.65,8.1167,SW,97,11,234,9,88.0,107.0,211.0,250.0
8724,51.2,6.45,SW,73,11,229,11,43.0,94.0,220.0,246.0
8749,51.0833,6.5833,SW,66,4,228,4,54.0,85.0,224.0,241.0
8754,51.1,6.5,SW,91,10,222,8,60.0,115.0,213.0,228.0
8756,51.3667,6.4167,SW,69,7,231,3,50.0,93.0,225.0,245.0
8764,51.25,6.4833,SW,76,9,233,8,36.0,109.0,209.0,249.0
8765,51.3833,6.45,SW,83,10,220,11,75.0,96.0,198.0,235.0
8767,51.2333,6.55,SW,64,4,228,4,53.0,77.0,222.0,235.0
8780,51.7833,6.45,SW,76,6,215,5,69.0,91.0,206.0,222.0
8806,51.35,6.95,SW,97,8,237,9,81.0,111.0,222.0,254.0
8807,51.5167,6.3167,SW,84,4,219,7,82.0,88.0,213.0,227.0
8815,51.5833,6.25,SW,78,10,220,7,70.0,90.0,209.0,238.0
8817,51.45,6.6333,SW,84,6,228,5,62.0,95.0,216.0,240.0
8818,51.55,6.6,SW,84,4,221,4,63.0,95.0,211.0,231.0
8820,51.45,6.5833,SW,63,4,222,3,55.0,72.0,212.0,233.0
8822,51.5833,6.5333,SW,88,8,231,9,72.0,105.0,224.0,240.0
8823,51.6167,6.5333,SW,90,8,231,8,77.0,110.0,224.0,240.0
8824,51.65,6.6167,SW,85,7,225,9,59.0,108.0,215.0,240.0
8830,50.9167,6.9167,SW,76,5,215,5,62.0,89.0,190.0,226.0
8833,50.85,6.7667,SW,71,8,232,8,42.0,95.0,215.0,245.0
8842,50.6667,7.15,SW,90,9,226,9,58.0,123.0,210.0,243.0
8843,50.7,7.1667,SW,72,6,225,5,58.0,86.0,213.0,241.0
8849,50.6667,6.8,SW,84,11,225,10,58.0,115.0,208.0,236.0
8851,50.6833,6.6667,SW,77,10,226,10,67.0,92.0,212.0,241.0
8852,50.6167,6.65,SW,68,4,228,4,56.0,81.0,221.0,240.0
662,52.2914,10.4465,SW,83,10,228,10,67.0,105.0,220.0,240.0
8869,50.8167,6.95,SW,73,11,225,11,45.0,95.0,210.0,240.0
11207,48.8167,11.85,SW,91,11,215,10,73.0,101.0,194.0,235.0
8893,50.8833,7.0667,SW,98,11,217,11,87.0,112.0,205.0,230.0
8951,51.0167,6.2833,SW,75,10,226,10,65.0,92.0,215.0,245.0
8952,51.0833,6.4167,SW,76,7,234,8,44.0,94.0,224.0,248.0
8958,50.8833,6.45,SW,79,9,219,9,54.0,95.0,209.0,233.0
8963,50.6,6.3167,SW,93,8,245,7,80.0,108.0,239.0,249.0
8971,50.4333,6.65,SW,94,9,230,10,72.0,109.0,211.0,260.0
8978,50.4167,6.4333,SW,105,5,244,4,97.0,113.0,237.0,252.0
8990,50.9167,6.1167,SW,80,9,219,11,53.0,96.0,207.0,234.0
8994,51.0167,6.05,SW,92,8,223,11,75.0,109.0,194.0,241.0
9004,52.0333,7.1,SW,90,5,224,8,76.0,108.0,220.0,229.0
9012,51.7,7.8333,SW,103,11,228,11,90.0,115.0,215.0,260.0
9015,51.8042,8.2049,SW,80,11,229,11,60.0,105.0,216.0,243.0
9016,51.8167,7.95,SW,85,4,219,4,76.0,105.0,207.0,229.0
9019,51.8333,7.05,SW,83,4,221,4,78.0,87.0,213.0,231.0
9024,51.85,6.7,SW,84,5,224,4,74.0,97.0,215.0,237.0
9027,51.95,7.1833,SW,87,4,221,4,76.0,97.0,205.0,240.0
9031,51.85,7.2167,SW,87,4,230,5,82.0,100.0,215.0,242.0
9034,51.9833,7.15,SW,76,4,237,3,70.0,87.0,223.0,244.0
9035,51.7,7.75,SW,101,11,223,10,78.0,113.0,209.0,236.0
9062,52.0833,7.3,SW,82,4,211,4,52.0,103.0,193.0,224.0
9071,52.3167,7.8,SW,108,6,228,6,90.0,123.0,218.0,240.0
9076,52.3333,7.5167,SW,105,5,228,5,97.0,115.0,220.0,248.0
9080,51.95,7.9833,SW,85,5,227,5,63.0,96.0,224.0,235.0
9083,51.8667,7.9167,SW,76,5,225,8,54.0,91.0,216.0,235.0
9084,51.9667,8.2333,SW,90,4,227,6,80.0,100.0,217.0,242.0
9087,51.5833,7.0667,SW,94,10,240,10,76.0,123.0,229.0,253.0
9088,51.6167,7.2,SW,85,10,228,10,70.0,110.0,216.0,246.0
9091,51.6,7.1,SW,75,4,228,4,63.0,84.0,220.0,242.0
9092,51.6,6.9167,SW,72,6,221,6,56.0,81.0,210.0,234.0
9097,51.6667,6.95,SW,85,10,227,10,70.0,109.0,213.0,246.0
9109,52.0833,8.5167,SW,90,4,233,6,80.0,105.0,216.0,258.0
9112,51.6833,8.6,SW,106,5,221,5,90.0,116.0,204.0,234.0
9117,51.9462,8.8856,SW,90,4,221,6,87.0,95.0,202.0,240.0
9147,51.7167,9.1833,SW,98,4,236,4,93.0,106.0,230.0,248.0
9166,52.1,8.9167,SW,98,10,235,11,76.0,115.0,222.0,251.0
9169,52.4167,8.6167,SW,86,9,229,10,62.0,106.0,220.0,247.0
9187,52.25,8.7333,SW,86,10,233,11,71.0,108.0,222.0,246.0
9198,51.7333,8.6833,SW,81,8,227,8,69.0,98.0,216.0,241.0
9201,51.4833,9.15,SW,82,3,249,4,73.0,91.0,237.0,263.0
9202,51.5833,9.25,SW,77,3,245,4,69.0,82.0,228.0,262.0
9209,51.6,9.1333,SW,87,11,230,9,74.0,105.0,223.0,247.0
9210,51.4667,9.1667,SW,95,5,239,5,74.0,105.0,223.0,250.0
9220,51.9167,8.5667,SW,77,6,234,5,70.0,92.0,220.0,243.0
9235,51.4,8.0667,SW,89,6,240,8,83.0,110.0,230.0,250.0
9253,51.1167,8.6333,SW,93,11,233,11,76.0,118.0,200.0,260.0
9260,51.45,8.6167,SW,96,7,237,8,80.0,118.0,219.0,248.0
9263,51.3667,7.6167,SW,79,10,230,11,66.0,92.0,219.0,242.0
9269,51.6667,8.35,SW,77,11,232,11,50.0,98.0,218.0,246.0
9274,51.65,8.2333,SW,83,11,231,11,70.0,106.0,220.0,249.0
9276,51.45,8.4333,SW,90,3,229,5,87.0,94.0,202.0,242.0
9304,51.1167,8.1667,SW,102,5,256,5,89.0,115.0,234.0,271.0
9307,50.8667,8.0333,SW,97,6,226,5,76.0,114.0,209.0,247.0
9315,50.9667,8.1,SW,106,8,235,11,82.0,131.0,217.0,264.0
9318,50.8833,8.1667,SW,94,8,232,8,73.0,107.0,212.0,259.0
9321,51.55,7.9167,SW,75,6,230,5,56.0,91.0,213.0,244.0
9329,51.65,8.1333,SW,90,5,230,5,67.0,108.0,222.0,246.0
9330,51.6333,8.1,SW,85,6,234,6,72.0,108.0,224.0,241.0
9358,51.4667,7.3667,SW,87,8,234,10,70.0,104.0,221.0,255.0
9359,51.3,7.3667,SW,94,4,236,3,81.0,109.0,225.0,245.0
9363,51.4189,7.425,SW,90,10,243,10,71.0,121.0,222.0,264.0
9373,51.4167,7.5333,SW,73,5,222,3,66.0,87.0,213.0,231.0
9382,51.65,7.8667,SW,82,4,240,8,77.0,89.0,222.0,259.0
9385,50.0852,8.7821,SW,81,6,220,5,67.0,91.0,207.0,229.0
9387,50.75,9.2667,SW,89,7,243,5,79.0,116.0,234.0,257.0
9400,49.6667,8.55,SW,70,10,226,4,49.0,96.0,212.0,243.0
9417,50.3667,9.15,SW,103,11,221,11,71.0,122.0,210.0,230.0
9419,50.4167,9.0,SW,83,8,231,5,63.0,100.0,220.0,240.0
9430,49.8667,8.7667,SW,81,4,225,7,71.0,91.0,214.0,232.0
9434,49.7667,8.8833,SW,88,11,220,11,74.0,116.0,207.0,231.0
9435,49.9023,8.8382,SW,81,3,224,3,67.0,91.0,220.0,231.0
9436,49.8667,9.0167,SW,90,6,229,6,79.0,109.0,216.0,244.0
9439,49.8667,8.9333,SW,80,5,227,3,64.0,108.0,221.0,234.0
9450,49.75,9.1,SW,90,3,220,5,83.0,94.0,190.0,236.0
9466,50.2833,8.85,SW,81,10,229,11,56.0,115.0,215.0,247.0
9468,50.3333,8.75,SW,91,11,230,11,80.0,105.0,218.0,254.0
9469,50.2333,8.7667,SW,87,3,223,4,77.0,95.0,207.0,235.0
9470,50.2333,8.8667,SW,75,5,226,5,64.0,84.0,213.0,238.0
9476,50.2667,8.7,SW,83,11,228,9,68.0,109.0,215.0,245.0
9477,50.1833,8.7333,SW,85,10,222,11,56.0,106.0,208.0,240.0
9490,50.5167,8.8167,SW,82,10,244,5,63.0,102.0,223.0,262.0
9497,49.8333,8.4667,SW,70,11,217,11,55.0,83.0,202.0,232.0
9508,50.5667,9.35,SW,107,3,238,6,99.0,114.0,213.0,278.0
9534,50.8167,8.7833,SW,98,3,229,4,89.0,115.0,214.0,248.0
9536,51.1833,10.1167,SW,94,11,233,11,79.0,116.0,224.0,251.0
9537,51.1833,10.05,SW,77,5,236,3,70.0,89.0,230.0,240.0
9540,51.2,10.0667,SW,83,9,229,10,72.0,98.0,217.0,245.0
9542,51.2167,10.0167,SW,92,11,231,11,76.0,116.0,218.0,252.0
9581,50.45,9.9167,SW,105,10,251,9,93.0,116.0,222.0,290.0
9585,50.5833,10.0167,SW,91,3,241,5,88.0,96.0,228.0,256.0
9601,50.6333,9.5167,SW,94,6,235,8,84.0,102.0,225.0,253.0
9619,51.4833,9.25,SW,86,10,234,8,70.0,110.0,223.0,244.0
9620,51.5,9.3833,SW,85,11,233,9,71.0,110.0,219.0,251.0
9646,51.2833,9.6,SW,92,10,235,9,73.0,116.0,215.0,251.0
9649,51.3833,9.5167,SW,104,8,238,4,92.0,113.0,224.0,253.0
9684,51.1,9.5333,SW,92,8,245,7,75.0,118.0,231.0,264.0
9690,50.9667,9.8,SW,89,11,230,11,75.0,112.0,221.0,241.0
9702,50.95,10.0333,SW,103,4,242,4,90.0,119.0,226.0,263.0
9722,51.1333,9.0167,SW,87,3,228,4,63.0,120.0,218.0,240.0
9732,51.4667,9.0167,SW,91,3,233,4,85.0,103.0,228.0,240.0
9734,51.25,9.0,SW,76,3,237,3,70.0,85.0,226.0,259.0
9764,51.45,9.25,SW,80,11,235,11,52.0,105.0,215.0,264.0
9768,51.241,9.2629,SW,97,10,226,11,85.0,114.0,214.0,242.0
11187,48.8667,13.4,SW,103,5,245,6,92.0,111.0,227.0,261.0
9787,50.0833,8.5167,SW,75,3,222,3,63.0,91.0,211.0,235.0
9833,50.15,8.75,SW,77,11,227,11,50.0,100.0,197.0,249.0
9845,50.3167,8.15,SW,83,8,234,9,60.0,97.0,223.0,246.0
9846,50.3833,8.05,SW,81,11,232,8,60.0,110.0,223.0,244.0
9882,50.4,9.6833,SW,100,10,232,7,70.0,120.0,219.0,245.0
1691,51.5003,9.9506,SW,79,11,235,11,67.0,107.0,222.0,256.0
9920,50.6167,8.6333,SW,97,4,222,5,80.0,122.0,208.0,236.0
9923,50.5333,8.5,SW,91,7,231,8,73.0,106.0,220.0,244.0
9928,50.5833,8.55,SW,92,9,226,6,78.0,108.0,213.0,246.0
9935,50.4,6.95,SW,98,4,235,6,93.0,114.0,218.0,246.0
9936,50.4667,7.1,SW,101,5,247,6,87.0,110.0,232.0,265.0
9939,50.5,6.9333,SW,95,10,231,10,65.0,111.0,199.0,249.0
9943,50.5,7.15,SW,100,3,224,4,80.0,114.0,216.0,235.0
9970,49.6833,7.25,SW,82,9,232,10,72.0,91.0,213.0,246.0
9975,49.75,7.3,SW,80,4,236,5,73.0,84.0,227.0,249.0
9986,50.3667,7.5167,SW,80,7,226,8,71.0,92.0,213.0,240.0
9993,49.8833,7.8,SW,83,8,220,6,65.0,96.0,208.0,234.0
10015,50.3333,7.3167,SW,88,9,223,9,79.0,105.0,214.0,242.0
10018,50.5,7.3333,SW,85,5,215,9,68.0,100.0,194.0,235.0
10046,49.9833,7.1333,SW,81,5,228,4,62.0,109.0,216.0,239.0
10058,49.8833,7.0167,SW,90,6,213,4,75.0,108.0,197.0,229.0
10063,49.7333,7.0,SW,101,7,234,6,88.0,109.0,220.0,247.0
10068,50.0167,6.2833,SW,78,6,244,6,67.0,93.0,227.0,263.0
10074,49.9667,6.4167,SW,95,10,226,11,75.0,121.0,213.0,245.0
10076,49.9333,6.6333,SW,101,8,240,9,92.0,120.0,222.0,251.0
10084,50.3,6.7,SW,98,10,241,7,76.0,110.0,230.0,271.0
10090,50.3333,6.5833,SW,96,7,241,7,78.0,109.0,223.0,284.0
10091,50.2833,6.6333,SW,97,11,254,10,65.0,128.0,240.0,267.0
10093,50.2,6.4167,SW,92,10,244,11,74.0,113.0,225.0,265.0
10100,50.2333,6.4667,SW,94,8,241,11,74.0,114.0,218.0,271.0
9876,50.05,8.15,SW,76,10,219,9,58.0,92.0,207.0,232.0
10116,49.6667,6.95,SW,98,9,237,9,87.0,120.0,201.0,273.0
10122,49.8,6.7167,SW,94,10,219,11,76.0,107.0,209.0,231.0
10125,49.7333,6.6833,SW,86,11,223,11,71.0,99.0,210.0,230.0
10130,49.9833,6.8833,SW,79,4,236,4,63.0,94.0,224.0,248.0
10133,49.9833,6.7667,SW,102,10,228,11,82.0,123.0,197.0,248.0
10141,50.6833,7.75,SW,94,3,214,3,69.0,109.0,199.0,230.0
10151,50.1667,7.7333,SW,80,9,238,11,54.0,96.0,217.0,251.0
10153,50.2,7.8667,SW,81,11,236,11,63.0,98.0,222.0,252.0
10155,50.3,7.6,SW,85,4,234,9,66.0,115.0,221.0,248.0
10170,50.4333,7.8333,SW,107,4,224,4,98.0,113.0,208.0,244.0
10172,50.4833,7.7667,SW,99,6,241,6,79.0,111.0,221.0,252.0
10174,50.0167,8.2,SW,74,11,220,9,50.0,87.0,196.0,240.0
10176,49.6333,8.3667,SW,64,10,217,10,49.0,78.0,205.0,236.0
10181,49.8333,8.0167,SW,78,7,221,8,67.0,94.0,213.0,233.0
10182,49.7833,8.2,SW,75,5,226,5,56.0,90.0,211.0,243.0
10184,49.8333,8.05,SW,68,10,219,11,48.0,82.0,203.0,234.0
10185,49.8333,8.1167,SW,69,5,215,6,51.0,86.0,210.0,226.0
10187,49.9167,8.1333,SW,69,9,215,6,36.0,82.0,200.0,229.0
10189,49.9333,8.1,SW,84,11,226,11,73.0,100.0,213.0,244.0
10190,49.8667,8.0,SW,84,7,205,6,68.0,95.0,186.0,233.0
10195,49.9,8.2,SW,79,3,220,4,75.0,88.0,213.0,230.0
10198,49.7,8.2,SW,74,5,217,4,60.0,86.0,205.0,229.0
10213,49.1,8.0,SW,81,4,220,4,75.0,85.0,214.0,233.0
10218,49.5833,8.1667,SW,75,9,209,9,54.0,95.0,195.0,228.0
10220,49.5667,8.25,SW,66,11,214,11,53.0,81.0,203.0,229.0
10223,49.1167,8.1833,SW,70,10,215,9,53.0,83.0,206.0,228.0
10231,49.4,7.4667,SW,84,3,235,3,78.0,92.0,234.0,237.0
10236,49.4667,7.5667,SW,91,11,227,11,72.0,120.0,215.0,245.0
10238,49.5,7.7667,SW,91,3,227,3,83.0,98.0,217.0,244.0
10242,49.65,8.1,SW,67,6,217,8,43.0,81.0,192.0,234.0
10251,49.5167,7.5833,SW,91,10,238,8,74.0,120.0,222.0,260.0
10253,49.4,7.4333,SW,93,7,232,8,78.0,106.0,223.0,240.0
10267,49.3833,8.3,SW,74,6,220,6,62.0,85.0,206.0,235.0
10269,49.4167,8.4,SW,70,11,214,11,53.0,79.0,204.0,229.0
10285,49.2167,7.5667,SW,91,5,237,4,85.0,104.0,232.0,248.0
10290,49.0833,7.8,SW,93,9,238,10,76.0,109.0,228.0,251.0
10291,49.2167,7.5,SW,76,5,226,4,59.0,92.0,220.0,234.0
10292,49.35,7.7,SW,79,8,235,7,62.0,104.0,224.0,247.0
10294,49.7333,7.8167,SW,88,10,229,10,74.0,104.0,220.0,238.0
10299,49.6333,7.9,SW,87,11,222,10,67.0,105.0,207.0,237.0
10303,49.3,8.35,SW,80,11,213,11,65.0,95.0,202.0,231.0
10308,49.25,7.4333,SW,90,6,226,5,60.0,127.0,213.0,235.0
10311,49.2833,7.4333,SW,85,9,227,7,62.0,105.0,197.0,245.0
10313,49.2167,7.3667,SW,88,8,234,11,65.0,116.0,214.0,260.0
10314,49.2333,7.3167,SW,64,4,246,4,60.0,69.0,242.0,253.0
10322,48.4,9.9833,SW,83,11,231,11,69.0,96.0,216.0,248.0
10323,48.8442,10.0865,SW,90,11,235,10,72.0,110.0,217.0,248.0
10326,49.0167,10.2167,SW,87,11,233,11,60.0,102.0,216.0,248.0
10338,48.9333,9.3667,SW,77,11,223,11,57.0,96.0,212.0,235.0
10341,48.9833,9.3667,SW,83,6,228,8,68.0,98.0,210.0,262.0
10349,48.5167,8.8333,SW,82,11,232,11,69.0,101.0,220.0,246.0
