climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
10350,48.6,8.8667,SW,78,11,237,10,57.0,97.0,225.0,247.0
10352,48.7333,8.9667,SW,90,9,228,10,74.0,111.0,221.0,241.0
10356,49.1333,10.0833,SW,92,10,242,10,70.0,109.0,227.0,264.0
10361,49.0833,9.9833,SW,87,11,230,11,72.0,107.0,218.0,244.0
10367,49.1333,10.1833,SW,84,4,241,4,59.0,111.0,228.0,251.0
10372,48.7167,9.4167,SW,84,6,226,6,67.0,94.0,219.0,235.0
10373,48.7244,9.2468,SW,81,11,227,11,37.0,108.0,213.0,234.0
10376,48.7333,9.3667,SW,73,8,223,3,40.0,94.0,209.0,235.0
10382,48.6833,9.5167,SW,81,11,232,11,64.0,99.0,222.0,241.0
10385,48.6,10.1333,SW,93,5,243,5,81.0,110.0,225.0,258.0
10387,48.6333,10.0167,SW,94,11,251,11,74.0,114.0,240.0,260.0
10388,48.6167,10.25,SW,80,5,249,4,74.0,101.0,239.0,258.0
10389,48.6833,10.1667,SW,97,5,253,4,93.0,103.0,243.0,268.0
10391,48.6833,10.0667,SW,103,5,234,4,84.0,115.0,219.0,266.0
10396,49.2167,9.1,SW,87,10,223,11,74.0,103.0,209.0,234.0
10397,49.2333,9.3833,SW,75,4,226,3,63.0,85.0,213.0,235.0
10403,49.0833,9.1,SW,82,10,224,11,64.0,100.0,211.0,236.0
10405,49.2667,9.4,SW,75,8,230,9,38.0,95.0,216.0,245.0
10406,49.0833,9.15,SW,77,11,222,11,62.0,95.0,212.0,232.0
10409,49.15,9.0667,SW,81,8,225,7,69.0,98.0,201.0,239.0
10411,49.3167,9.4167,SW,87,7,228,8,76.0,104.0,214.0,242.0
10412,49.15,9.3667,SW,70,3,229,4,67.0,72.0,223.0,235.0
10418,49.3167,9.7333,SW,85,4,231,3,73.0,94.0,224.0,240.0
10419,49.3,9.65,SW,86,11,221,11,73.0,106.0,210.0,238.0
10421,48.8167,8.8667,SW,81,10,235,8,68.0,97.0,222.0,248.0
10423,48.8333,9.1167,SW,77,11,231,11,55.0,97.0,216.0,244.0
10424,48.8,9.0167,SW,73,6,226,7,68.0,78.0,212.0,240.0
10427,48.7667,8.9333,SW,80,11,231,11,49.0,106.0,205.0,252.0
10430,49.0,9.1333,SW,78,11,216,11,67.0,94.0,206.0,234.0
10431,48.9667,9.1333,SW,72,9,225,9,55.0,94.0,217.0,235.0
10432,49.05,9.1,SW,71,4,222,4,64.0,76.0,218.0,230.0
10437,48.9,9.1833,SW,72,10,226,11,53.0,95.0,214.0,237.0
10439,48.9,9.0833,SW,73,11,224,11,59.0,95.0,210.0,240.0
10441,49.4667,10.0333,SW,91,11,229,11,71.0,115.0,218.0,242.0
10442,49.5167,9.75,SW,83,9,230,9,60.0,114.0,214.0,245.0
10445,49.5333,9.85,SW,74,4,224,4,63.0,84.0,214.0,238.0
10449,49.4833,9.7667,SW,82,11,223,11,65.0,98.0,212.0,245.0
10450,49.5333,9.9,SW,77,7,225,5,62.0,102.0,221.0,230.0
10451,49.4833,10.0,SW,78,7,230,10,69.0,97.0,216.0,244.0
2261,50.3122,11.8761,SW,102,5,238,5,91.0,112.0,224.0,263.0
10458,48.65,9.4667,SW,76,4,228,5,64.0,87.0,222.0,237.0
10459,48.55,9.3833,SW,90,10,228,11,79.0,99.0,221.0,238.0
10463,48.6167,9.5333,SW,76,11,227,11,38.0,109.0,220.0,235.0
10465,49.2833,9.5667,SW,83,5,217,6,74.0,100.0,210.0,225.0
10467,49.2333,9.6333,SW,82,11,232,11,70.0,95.0,220.0,242.0
10471,49.2,9.5,SW,84,9,224,5,59.0,95.0,215.0,232.0
10474,48.8,9.9333,SW,93,10,232,11,68.0,105.0,215.0,251.0
10478,48.7833,9.8,SW,95,3,234,4,92.0,98.0,225.0,247.0
10487,49.0833,9.8833,SW,97,9,237,11,82.0,118.0,215.0,255.0
10489,48.5833,10.0333,SW,89,10,242,11,73.0,111.0,224.0,264.0
10491,48.5,10.1167,SW,79,9,234,8,51.0,95.0,222.0,245.0
10496,49.0667,8.8,SW,85,10,223,11,72.0,102.0,206.0,236.0
10504,48.9333,8.95,SW,76,3,220,3,71.0,82.0,209.0,226.0
10508,48.8,9.6,SW,92,10,227,10,77.0,110.0,214.0,240.0
10509,48.8,9.4,SW,72,11,224,11,36.0,97.0,213.0,236.0
10511,48.8833,9.35,SW,76,7,223,8,60.0,93.0,211.0,234.0
10512,48.8333,9.3167,SW,77,11,218,11,62.0,97.0,203.0,232.0
10525,49.1333,8.5833,SW,89,9,220,8,76.0,112.0,203.0,236.0
10526,49.1,8.65,SW,77,9,219,9,61.0,95.0,205.0,229.0
10532,49.1833,8.75,SW,79,11,213,11,56.0,97.0,192.0,223.0
10537,49.1833,8.6833,SW,75,11,220,11,63.0,96.0,207.0,239.0
10538,49.4,9.4,SW,93,11,223,11,73.0,109.0,212.0,238.0
10539,49.5167,9.4333,SW,85,7,233,7,64.0,98.0,224.0,248.0
10541,49.5333,9.55,SW,83,4,229,3,76.0,89.0,224.0,239.0
10542,49.5333,9.3167,SW,89,8,236,8,73.0,104.0,225.0,247.0
10549,49.4667,9.5833,SW,88,4,234,4,63.0,99.0,221.0,243.0
10554,49.2833,8.7333,SW,84,10,220,10,64.0,99.0,214.0,232.0
10556,49.3333,8.75,SW,85,4,216,6,80.0,92.0,200.0,228.0
10561,49.3833,8.8,SW,79,11,224,11,58.0,97.0,209.0,238.0
10565,49.3833,8.8833,SW,81,4,230,5,73.0,91.0,218.0,245.0
10568,49.0667,8.4667,SW,79,9,216,7,60.0,95.0,208.0,232.0
10572,49.0833,8.3833,SW,77,11,212,10,60.0,95.0,190.0,230.0
10576,49.0167,8.5,SW,75,6,219,8,56.0,90.0,200.0,233.0
10577,49.1167,8.4167,SW,72,11,218,11,52.0,95.0,208.0,229.0
10578,48.9667,8.3,SW,80,11,218,11,70.0,90.0,208.0,229.0
10579,48.95,8.5333,SW,75,7,227,7,66.0,87.0,215.0,238.0
10580,48.9833,8.5333,SW,78,11,224,11,64.0,97.0,211.0,236.0
10582,49.0167,8.6,SW,74,6,225,6,63.0,85.0,214.0,235.0
10584,49.5167,8.6,SW,75,10,214,7,63.0,87.0,209.0,222.0
10587,49.4667,8.6167,SW,75,10,219,11,56.0,95.0,207.0,235.0
10588,49.6167,8.65,SW,73,6,217,7,68.0,80.0,207.0,229.0
10592,49.3833,8.5667,SW,79,10,215,11,60.0,96.0,196.0,231.0
10599,49.3,9.2833,SW,85,5,222,6,77.0,92.0,213.0,236.0
10600,49.4167,9.2833,SW,82,11,227,11,54.0,98.0,217.0,241.0
10604,49.4667,9.05,SW,107,8,234,8,92.0,121.0,225.0,247.0
10605,48.95,8.6167,SW,81,4,226,6,73.0,91.0,214.0,238.0
10609,48.8833,8.55,SW,76,9,223,7,38.0,93.0,214.0,235.0
10610,48.95,8.5833,SW,83,5,224,6,74.0,92.0,218.0,232.0
10612,49.1833,8.9833,SW,85,11,227,11,66.0,98.0,216.0,239.0
10613,49.25,8.9833,SW,71,4,228,3,66.0,80.0,228.0,229.0
10614,49.1833,8.8167,SW,81,11,224,11,59.0,102.0,209.0,235.0
10616,49.3333,8.9167,SW,97,10,224,11,79.0,115.0,213.0,234.0
10618,49.2333,9.0,SW,84,8,230,7,69.0,99.0,215.0,240.0
10621,49.2167,9.0,SW,75,5,227,4,54.0,97.0,217.0,234.0
10628,49.2167,8.9167,SW,81,5,231,5,70.0,89.0,224.0,239.0
10631,49.1,8.85,SW,80,10,218,11,70.0,96.0,206.0,230.0
10632,49.4833,9.65,SW,79,10,230,10,53.0,97.0,216.0,246.0
10638,49.65,9.6667,SW,76,8,226,8,66.0,92.0,210.0,238.0
10641,49.6167,9.6667,SW,83,9,229,9,65.0,99.0,213.0,238.0
10645,49.75,9.4833,SW,84,11,231,10,70.0,101.0,220.0,241.0
10647,47.9833,7.9,SW,103,7,224,3,77.0,115.0,211.0,243.0
10651,48.7,8.1333,SW,79,11,213,11,67.0,96.0,200.0,230.0
10652,48.7167,8.1667,SW,76,11,219,11,67.0,96.0,208.0,232.0
10656,48.7333,8.0667,SW,81,7,220,7,69.0,93.0,209.0,231.0
10658,47.9,8.4333,SW,102,5,245,7,91.0,118.0,225.0,274.0
10659,47.95,8.5,SW,94,11,250,11,72.0,122.0,233.0,267.0
10663,47.9,8.5,SW,91,11,251,11,67.0,116.0,232.0,272.0
10667,48.1333,7.7333,SW,71,9,222,9,62.0,79.0,211.0,234.0
10669,48.1167,8.0,SW,93,5,227,5,83.0,105.0,218.0,239.0
10670,48.0667,7.8833,SW,87,7,228,6,74.0,99.0,223.0,232.0
10677,48.1333,7.8,SW,73,7,220,7,65.0,83.0,208.0,230.0
10683,48.0167,7.6833,SW,74,10,219,10,55.0,89.0,208.0,237.0
10689,48.4667,7.8167,SW,72,11,220,11,54.0,97.0,209.0,231.0
10693,48.5833,7.8167,SW,79,9,219,8,63.0,101.0,205.0,235.0
10695,47.7167,9.0667,SW,68,7,223,6,46.0,85.0,210.0,232.0
10699,47.7667,8.7833,SW,95,5,228,4,78.0,120.0,216.0,239.0
10700,47.7333,9.0667,SW,77,9,227,11,64.0,96.0,214.0,244.0
10708,48.3333,7.8833,SW,84,9,217,11,71.0,109.0,207.0,227.0
10709,48.2833,7.8167,SW,77,11,217,7,59.0,95.0,194.0,233.0
10711,48.25,7.7833,SW,71,10,221,9,52.0,95.0,205.0,230.0
10712,48.2833,7.7333,SW,74,10,212,10,51.0,98.0,204.0,227.0
10725,47.6,7.6333,SW,72,7,223,7,57.0,84.0,208.0,238.0
10728,47.7167,7.55,SW,81,3,230,3,80.0,84.0,225.0,238.0
10729,47.8667,7.6,SW,73,11,214,11,64.0,92.0,205.0,226.0
10731,47.8167,7.6333,SW,75,6,220,4,60.0,88.0,216.0,227.0
10739,47.75,8.1667,SW,127,4,249,7,122.0,136.0,234.0,265.0
10750,48.5167,8.1167,SW,90,8,218,8,80.0,106.0,205.0,234.0
10751,48.5333,8.0833,SW,75,11,220,11,51.0,98.0,203.0,237.0
10752,48.4667,7.95,SW,75,11,217,10,51.0,97.0,205.0,234.0
10776,48.0,9.1167,SW,90,8,246,7,61.0,125.0,237.0,264.0
10778,47.75,9.5333,SW,88,6,232,6,75.0,106.0,224.0,242.0
10786,47.7667,9.3167,SW,81,11,231,11,62.0,99.0,211.0,258.0
10789,47.7667,9.1667,SW,87,11,222,11,65.0,118.0,200.0,244.0
10796,48.0667,8.4667,SW,95,11,256,11,71.0,122.0,241.0,270.0
10797,47.6,8.1333,SW,96,6,221,7,78.0,112.0,207.0,235.0
10799,47.6833,8.1667,SW,89,4,245,3,82.0,98.0,230.0,253.0
10802,47.7167,8.4333,SW,86,7,230,6,74.0,97.0,220.0,242.0
10804,47.6167,8.3167,SW,81,9,218,10,65.0,98.0,206.0,234.0
10816,48.2833,8.85,SW,93,5,243,5,83.0,106.0,227.0,257.0
10821,48.2,8.8833,SW,101,10,258,8,87.0,116.0,239.0,278.0
10824,48.2,9.7667,SW,82,11,238,11,55.0,97.0,227.0,247.0
10826,48.0667,9.95,SW,87,11,246,11,70.0,104.0,231.0,265.0
10827,48.2167,9.95,SW,80,3,244,3,76.0,85.0,237.0,250.0
10829,48.0333,10.05,SW,104,5,246,6,94.0,111.0,238.0,265.0
10830,48.0167,9.65,SW,80,6,239,6,70.0,89.0,230.0,249.0
10836,48.65,8.7833,SW,83,10,245,10,59.0,110.0,237.0,260.0
10841,48.7333,8.8,SW,93,10,235,10,73.0,108.0,225.0,247.0
10848,48.2833,9.7167,SW,79,10,237,11,65.0,90.0,221.0,253.0
10851,48.35,9.8167,SW,95,6,231,5,81.0,118.0,214.0,245.0
10858,48.4667,8.4333,SW,97,7,250,6,84.0,125.0,233.0,264.0
10860,48.5333,8.5667,SW,85,6,251,8,65.0,104.0,243.0,270.0
10866,48.3833,8.8833,SW,98,6,227,6,83.0,107.0,220.0,236.0
10869,48.45,8.6833,SW,83,8,243,7,47.0,106.0,227.0,262.0
10870,48.3667,8.6333,SW,84,5,238,5,74.0,92.0,227.0,245.0
10880,47.9333,9.6333,SW,83,11,237,11,70.0,97.0,221.0,258.0
10881,47.8333,9.65,SW,87,9,226,10,69.0,115.0,213.0,239.0
10885,47.8,9.55,SW,82,11,235,11,65.0,96.0,225.0,248.0
10886,47.7667,9.5333,SW,70,4,230,3,59.0,84.0,221.0,238.0
10887,47.9333,9.75,SW,92,11,237,11,68.0,109.0,225.0,252.0
10905,48.0667,8.5333,SW,90,8,244,6,65.0,123.0,227.0,261.0
10907,48.0833,9.3667,SW,87,4,243,4,83.0,90.0,234.0,251.0
10910,47.9,9.5167,SW,94,8,231,8,77.0,105.0,224.0,242.0
10914,48.0167,9.5,SW,90,9,235,6,71.0,124.0,222.0,268.0
10918,48.1833,9.2833,SW,94,11,251,11,74.0,108.0,237.0,274.0
10919,48.0667,9.1833,SW,91,7,248,9,73.0,106.0,234.0,267.0
10920,48.0167,9.25,SW,87,11,245,11,68.0,104.0,232.0,271.0
10925,48.1833,9.2167,SW,92,11,249,11,73.0,108.0,235.0,264.0
10929,48.45,9.0667,SW,83,9,236,9,70.0,101.0,221.0,262.0
10932,48.4167,9.05,SW,72,5,228,5,40.0,92.0,221.0,233.0
10935,48.4667,8.9333,SW,74,11,230,11,47.0,97.0,220.0,240.0
10937,48.5333,9.05,SW,81,10,215,9,70.0,95.0,204.0,228.0
10938,48.5833,9.2,SW,84,11,229,10,69.0,101.0,220.0,241.0
10940,48.0667,8.75,SW,91,11,246,10,71.0,123.0,233.0,255.0
10942,47.9835,8.8358,SW,87,10,251,11,60.0,104.0,239.0,270.0
10952,48.4,11.75,SW,86,9,228,9,73.0,98.0,214.0,254.0
10954,48.05,10.8833,SW,85,10,243,10,62.0,108.0,228.0,264.0
10964,48.4667,11.1333,SW,91,4,234,6,71.0,105.0,214.0,255.0
10968,48.5833,11.0833,SW,88,11,227,11,77.0,104.0,218.0,244.0
10969,48.4,11.2,SW,83,11,233,11,70.0,96.0,220.0,245.0
10970,48.2333,12.6833,SW,84,11,237,10,67.0,113.0,219.0,267.0
10976,48.2667,12.65,SW,90,10,223,10,77.0,105.0,202.0,232.0
10983,47.85,12.0667,SW,81,4,231,5,64.0,98.0,227.0,243.0
10994,48.3,11.3833,SW,84,7,236,9,70.0,101.0,210.0,255.0
10996,48.3833,11.4167,SW,85,11,236,11,70.0,100.0,223.0,261.0
11002,48.2,11.8667,SW,84,11,231,11,66.0,104.0,222.0,243.0
11003,48.0333,11.9,SW,86,11,230,11,66.0,99.0,214.0,250.0
11004,48.05,11.95,SW,95,4,232,3,92.0,98.0,223.0,244.0
11006,48.0833,11.8167,SW,84,11,226,10,71.0,99.0,215.0,244.0
11008,48.2833,12.15,SW,85,11,227,7,69.0,100.0,218.0,240.0
11009,48.3167,11.9167,SW,83,11,233,8,69.0,106.0,222.0,242.0
11010,48.2833,11.8333,SW,88,8,228,4,69.0,111.0,220.0,232.0
11012,48.3833,12.1833,SW,85,4,224,7,74.0,94.0,218.0,237.0
11014,48.2833,11.6833,SW,84,11,213,11,67.0,96.0,204.0,228.0
11030,48.8167,11.4667,SW,85,11,223,11,66.0,100.0,207.0,235.0
11032,48.7833,11.6,SW,77,9,221,8,59.0,98.0,198.0,237.0
11034,48.65,11.4667,SW,78,4,217,4,73.0,82.0,210.0,230.0
11055,48.0667,12.7667,SW,87,11,222,11,72.0,112.0,210.0,238.0
11071,48.35,12.45,SW,91,11,232,8,72.0,106.0,223.0,246.0
11081,48.6833,11.6167,SW,88,10,223,11,54.0,100.0,212.0,234.0
11087,48.6,11.6333,SW,82,8,226,8,70.0,98.0,211.0,235.0
11088,47.75,12.1167,SW,89,3,230,6,82.0,102.0,215.0,244.0
11095,47.7333,10.7833,SW,85,3,230,3,73.0,98.0,230.0,232.0
11096,47.85,10.9,SW,97,9,241,10,82.0,114.0,230.0,270.0
11099,47.8167,10.9,SW,102,10,257,10,90.0,115.0,243.0,275.0
11100,48.45,11.35,SW,82,11,237,7,60.0,100.0,228.0,248.0
11101,48.6333,11.3167,SW,83,11,229,11,69.0,98.0,220.0,243.0
11105,48.5333,11.2333,SW,83,10,229,10,70.0,105.0,213.0,236.0
11107,48.5833,11.4333,SW,105,4,220,5,102.0,110.0,207.0,231.0
11113,48.0,11.3333,SW,81,7,234,7,69.0,93.0,227.0,248.0
11121,47.85,12.5667,SW,92,9,237,9,82.0,104.0,220.0,250.0
11123,47.9833,12.4,SW,89,5,236,3,74.0,100.0,227.0,245.0
11127,47.8167,12.65,SW,95,7,231,7,80.0,109.0,223.0,241.0
11128,47.9167,12.5333,SW,97,7,225,6,79.0,107.0,208.0,234.0
11129,48.0833,12.5667,SW,81,6,222,6,73.0,93.0,201.0,234.0
11131,48.0333,12.55,SW,86,10,231,10,64.0,107.0,209.0,241.0
11142,47.7667,11.1667,SW,93,10,231,10,72.0,109.0,208.0,252.0
11143,47.7667,11.3167,SW,90,6,240,9,73.0,107.0,224.0,251.0
11152,47.8667,11.15,SW,100,3,217,4,79.0,119.0,214.0,221.0
11153,47.8333,11.15,SW,90,3,239,4,73.0,108.0,234.0,246.0
11154,47.8833,11.0333,SW,90,6,240,6,70.0,105.0,228.0,255.0
11159,47.9667,11.65,SW,88,9,237,8,74.0,102.0,227.0,251.0
11163,48.8833,12.6,SW,82,11,223,11,56.0,102.0,210.0,236.0
11164,49.0,12.6333,SW,94,8,225,10,78.0,108.0,215.0,235.0
11167,48.9833,12.6833,SW,97,6,228,8,83.0,109.0,221.0,241.0
11170,49.0667,12.6167,SW,96,10,230,11,76.0,108.0,211.0,247.0
11172,48.85,13.15,SW,96,11,232,11,79.0,109.0,218.0,260.0
11173,48.7833,12.8667,SW,85,11,227,11,65.0,108.0,212.0,235.0
11174,48.8167,12.8,SW,84,11,225,11,66.0,105.0,216.0,232.0
11177,48.65,12.5667,SW,91,10,227,10,82.0,103.0,212.0,239.0
11179,48.4167,12.7667,SW,80,6,221,4,73.0,93.0,204.0,235.0
11181,48.4333,12.5667,SW,87,9,239,8,71.0,97.0,223.0,254.0
11191,48.8667,13.4667,SW,116,7,238,10,106.0,123.0,219.0,264.0
11193,48.85,13.3333,SW,98,10,237,11,83.0,110.0,226.0,250.0
11195,48.4167,13.15,SW,90,5,231,4,81.0,96.0,222.0,236.0
11197,48.45,13.1833,SW,89,10,225,10,74.0,107.0,210.0,236.0
11199,48.4167,13.2167,SW,84,8,227,8,57.0,106.0,212.0,240.0
11201,48.4333,13.4,SW,86,6,233,3,66.0,105.0,233.0,235.0
11204,48.4667,13.2333,SW,89,9,222,9,72.0,107.0,205.0,236.0
11208,48.9333,11.8667,SW,92,4,220,3,79.0,111.0,207.0,228.0
11209,48.8167,11.7667,SW,92,8,226,8,84.0,106.0,214.0,237.0
11210,48.75,11.85,SW,78,7,229,6,65.0,95.0,219.0,239.0
11211,48.9,12.0167,SW,84,4,224,3,80.0,89.0,213.0,242.0
11213,49.3,12.9167,SW,99,4,235,4,91.0,108.0,214.0,256.0
11214,49.1333,12.7333,SW,93,11,231,11,75.0,111.0,220.0,247.0
11218,48.6667,12.7,SW,82,11,230,11,58.0,104.0,222.0,239.0
11219,48.7333,12.75,SW,77,9,221,10,63.0,98.0,208.0,236.0
11220,48.5833,12.1833,SW,83,11,230,11,64.0,96.0,220.0,243.0
11222,48.6333,12.35,SW,79,9,225,9,61.0,89.0,216.0,236.0
11228,48.7333,12.3,SW,91,4,232,4,70.0,104.0,220.0,251.0
11232,48.7333,12.25,SW,79,7,230,7,59.0,93.0,220.0,235.0
11243,48.3,13.15,SW,86,11,224,11,65.0,104.0,209.0,236.0
11246,48.3333,13.1167,SW,84,7,219,7,74.0,93.0,207.0,233.0
11251,48.9333,13.2,SW,103,9,235,6,95.0,111.0,225.0,250.0
11254,48.9667,13.1333,SW,96,11,232,11,81.0,110.0,222.0,243.0
11257,48.8167,12.05,SW,89,10,229,11,69.0,110.0,205.0,248.0
11261,48.85,12.7667,SW,88,10,227,11,76.0,102.0,216.0,240.0
11262,48.7667,12.5167,SW,100,4,208,4,90.0,115.0,190.0,230.0
11263,48.9167,12.6,SW,90,10,229,10,74.0,106.0,214.0,239.0
11265,48.9833,12.9833,SW,94,10,235,11,79.0,109.0,225.0,246.0
11266,49.0833,12.8833,SW,91,11,235,10,76.0,108.0,224.0,244.0
11268,48.3833,12.3167,SW,98,11,224,11,72.0,118.0,210.0,234.0
11271,48.4667,12.5667,SW,103,3,234,3,98.0,106.0,224.0,250.0
11276,48.55,13.2333,SW,74,3,224,3,59.0,88.0,215.0,234.0
11282,48.65,13.6333,SW,93,10,223,6,79.0,106.0,216.0,231.0
11283,48.55,13.65,SW,90,9,232,9,76.0,108.0,222.0,240.0
11286,48.6,13.75,SW,100,11,241,10,79.0,115.0,225.0,271.0
11292,48.75,13.8167,SW,107,10,245,10,90.0,115.0,228.0,267.0
11294,48.7833,13.45,SW,95,11,228,11,80.0,108.0,213.0,240.0
11295,48.75,13.5167,SW,94,11,231,11,77.0,120.0,218.0,247.0
11296,48.75,13.75,SW,100,4,238,4,80.0,118.0,225.0,257.0
11297,48.75,13.8,SW,110,6,249,5,94.0,123.0,236.0,276.0
11298,48.8667,13.5167,SW,107,10,243,9,89.0,118.0,225.0,267.0
11299,48.7333,13.4833,SW,90,6,225,10,77.0,110.0,209.0,237.0
11300,49.45,11.8667,SW,106,11,223,10,93.0,117.0,211.0,232.0
11305,49.3333,12.1167,SW,96,11,227,11,77.0,111.0,213.0,242.0
11309,49.5333,11.8,SW,92,8,238,10,76.0,114.0,219.0,262.0
11314,49.6,11.75,SW,101,8,234,9,90.0,117.0,223.0,252.0
11317,49.6167,11.8167,SW,96,11,232,11,66.0,114.0,216.0,246.0
11320,49.0333,11.4833,SW,87,9,235,9,65.0,100.0,220.0,259.0
11321,49.1167,11.45,SW,91,11,217,10,63.0,107.0,196.0,244.0
11324,49.0167,11.5,SW,91,8,229,8,70.0,108.0,221.0,238.0
11325,49.2,12.0333,SW,98,8,223,8,84.0,108.0,208.0,239.0
11326,49.1667,11.9667,SW,88,10,223,11,62.0,108.0,204.0,242.0
11331,49.2167,12.6667,SW,81,3,232,3,76.0,85.0,222.0,246.0
11333,49.3167,12.85,SW,101,7,234,7,92.0,110.0,213.0,249.0
11337,49.2667,12.6667,SW,110,4,226,3,95.0,122.0,217.0,239.0
11338,49.7,11.6333,SW,102,5,230,5,90.0,117.0,219.0,246.0
11339,49.7333,11.9,SW,94,10,235,10,82.0,112.0,226.0,248.0
11341,49.75,11.7333,SW,95,11,232,11,76.0,116.0,225.0,244.0
11343,49.3833,11.65,SW,94,7,235,7,78.0,109.0,232.0,240.0
11344,49.8667,11.9,SW,102,11,241,10,76.0,114.0,230.0,263.0
11345,49.95,12.0333,SW,97,7,244,9,81.0,108.0,230.0,264.0
11352,49.1667,11.45,SW,89,7,231,6,80.0,98.0,219.0,243.0
11358,49.35,12.35,SW,93,7,250,6,78.0,111.0,220.0,270.0
11362,49.5833,12.15,SW,98,11,235,11,83.0,114.0,221.0,255.0
11365,49.7667,12.1,SW,95,11,236,11,78.0,108.0,223.0,261.0
11366,49.5167,12.5667,SW,94,4,242,4,81.0,106.0,233.0,258.0
11370,49.5167,12.55,SW,108,4,242,3,100.0,115.0,238.0,247.0
11374,49.4833,12.3833,SW,98,11,222,9,81.0,109.0,192.0,237.0
11377,49.1,11.8167,SW,86,10,244,11,69.0,100.0,219.0,264.0
11384,49.2167,11.7667,SW,87,6,242,11,81.0,98.0,223.0,264.0
11385,49.0667,11.8833,SW,98,5,227,8,86.0,115.0,219.0,239.0
11387,49.1667,11.7167,SW,84,11,239,4,69.0,97.0,223.0,262.0
